w	s1	s2	BPscore
8	Benign-Prostate-3320942	PCa51852	0.20850057189804436
8	PCa51852	Benign-Prostate-3330581	0.20199588782610767
8	Benign-Prostate-3330581	PCa51852	0.20199588782610767
8	PCa53687	PCa56413	0.21712413013252843
8	PCa56413	PCa53687	0.21712413013252843
8	PCa53687	PCa57294	0.1958198050572865
8	PCa57294	PCa53687	0.1958198050572865
8	PCa53687	PCa58215	0.1995489863248533
8	PCa58215	PCa53687	0.1995489863248533
8	PCa53687	Benign-Prostate-1648133	0.22485412695877705
8	Benign-Prostate-1648133	PCa53687	0.22485412695877705
8	PCa53687	Benign-Prostate-1595983	0.2143918755414351
8	Benign-Prostate-1595983	PCa53687	0.2143918755414351
8	PCa53687	Benign-Prostate-1664855	0.22355731614399624
8	Benign-Prostate-1664855	PCa53687	0.22355731614399624
8	PCa53687	Benign-Prostate-3320942	0.2217033351313573
8	Benign-Prostate-3320942	PCa53687	0.2217033351313573
8	PCa53687	Benign-Prostate-3330581	0.2214018049267738
8	Benign-Prostate-3330581	PCa53687	0.2214018049267738
8	PCa56413	PCa57294	0.2150765486027075
8	PCa57294	PCa56413	0.2150765486027075
8	PCa56413	PCa58215	0.19308322518849588
8	PCa58215	PCa56413	0.19308322518849588
8	PCa56413	Benign-Prostate-1648133	0.1995307966469227
8	Benign-Prostate-1648133	PCa56413	0.1995307966469227
8	PCa56413	Benign-Prostate-1595983	0.20257041286371946
8	Benign-Prostate-1595983	PCa56413	0.20257041286371946
8	PCa56413	Benign-Prostate-1664855	0.2081942541086598
8	Benign-Prostate-1664855	PCa56413	0.2081942541086598
8	PCa56413	Benign-Prostate-3320942	0.2046934848641104
8	Benign-Prostate-3320942	PCa56413	0.2046934848641104
8	PCa56413	Benign-Prostate-3330581	0.21408250590727596
8	Benign-Prostate-3330581	PCa56413	0.21408250590727596
8	PCa57294	PCa58215	0.1890166329626352
8	PCa58215	PCa57294	0.1890166329626352
8	PCa57294	Benign-Prostate-1648133	0.21467670676797032
8	Benign-Prostate-1648133	PCa57294	0.21467670676797032
8	PCa57294	Benign-Prostate-1595983	0.20813332528456296
8	Benign-Prostate-1595983	PCa57294	0.20813332528456296
8	PCa57294	Benign-Prostate-1664855	0.21215091563799485
8	Benign-Prostate-1664855	PCa57294	0.21215091563799485
8	PCa57294	Benign-Prostate-3320942	0.2165293833754352
8	Benign-Prostate-3320942	PCa57294	0.2165293833754352
8	PCa57294	Benign-Prostate-3330581	0.20673442682299384
8	Benign-Prostate-3330581	PCa57294	0.20673442682299384
8	PCa58215	Benign-Prostate-1648133	0.18672337544593326
8	Benign-Prostate-1648133	PCa58215	0.18672337544593326
8	PCa58215	Benign-Prostate-1595983	0.17542981283772818
8	Benign-Prostate-1595983	PCa58215	0.17542981283772818
8	PCa58215	Benign-Prostate-1664855	0.18739208381249525
8	Benign-Prostate-1664855	PCa58215	0.18739208381249525
8	PCa58215	Benign-Prostate-3320942	0.1844642190241816
8	Benign-Prostate-3320942	PCa58215	0.1844642190241816
8	PCa58215	Benign-Prostate-3330581	0.1766167479424785
8	Benign-Prostate-3330581	PCa58215	0.1766167479424785
8	Benign-Prostate-1648133	Benign-Prostate-1595983	0.16070813360997055
8	Benign-Prostate-1595983	Benign-Prostate-1648133	0.16070813360997055
8	Benign-Prostate-1648133	Benign-Prostate-1664855	0.16577735644773317
8	Benign-Prostate-1664855	Benign-Prostate-1648133	0.16577735644773317
8	Benign-Prostate-1648133	Benign-Prostate-3320942	0.1573960507816936
8	Benign-Prostate-3320942	Benign-Prostate-1648133	0.1573960507816936
8	Benign-Prostate-1648133	Benign-Prostate-3330581	0.17152313578503384
8	Benign-Prostate-3330581	Benign-Prostate-1648133	0.17152313578503384
8	Benign-Prostate-1595983	Benign-Prostate-1664855	0.16966819974116057
8	Benign-Prostate-1664855	Benign-Prostate-1595983	0.16966819974116057
8	Benign-Prostate-1595983	Benign-Prostate-3320942	0.17201664560206995
8	Benign-Prostate-3320942	Benign-Prostate-1595983	0.17201664560206995
8	Benign-Prostate-1595983	Benign-Prostate-3330581	0.17593178216289093
8	Benign-Prostate-3330581	Benign-Prostate-1595983	0.17593178216289093
8	Benign-Prostate-1664855	Benign-Prostate-3320942	0.15951122169603701
8	Benign-Prostate-3320942	Benign-Prostate-1664855	0.15951122169603701
8	Benign-Prostate-1664855	Benign-Prostate-3330581	0.1685908276806013
8	Benign-Prostate-3330581	Benign-Prostate-1664855	0.1685908276806013
8	Benign-Prostate-3320942	Benign-Prostate-3330581	0.16758485437287768
8	Benign-Prostate-3330581	Benign-Prostate-3320942	0.16758485437287768
9	PCa13266	PCa13848	0.2022056886929502
9	PCa13848	PCa13266	0.2022056886929502
9	PCa13266	PCa14121	0.19716268474923335
9	PCa14121	PCa13266	0.19716268474923335
9	PCa13266	PCa19121	0.20375072543329273
9	PCa19121	PCa13266	0.20375072543329273
9	PCa13266	PCa3023	0.20067863318950205
9	PCa3023	PCa13266	0.20067863318950205
9	PCa13266	PCa33173	0.15635697686253036
9	PCa33173	PCa13266	0.15635697686253036
9	PCa13266	PCa40507	0.1925247581126579
9	PCa40507	PCa13266	0.1925247581126579
9	PCa13266	PCa51852	0.18712869729946058
9	PCa51852	PCa13266	0.18712869729946058
9	PCa13266	PCa53687	0.20311631257240137
9	PCa53687	PCa13266	0.20311631257240137
9	PCa13266	PCa56413	0.2084743990957883
9	PCa56413	PCa13266	0.2084743990957883
9	PCa13266	PCa57294	0.19731489976924013
9	PCa57294	PCa13266	0.19731489976924013
9	PCa13266	PCa58215	0.18717268871766046
9	PCa58215	PCa13266	0.18717268871766046
9	PCa13266	Benign-Prostate-1648133	0.19182220926222987
9	Benign-Prostate-1648133	PCa13266	0.19182220926222987
9	PCa13266	Benign-Prostate-1595983	0.1891397326206474
9	Benign-Prostate-1595983	PCa13266	0.1891397326206474
9	PCa13266	Benign-Prostate-1664855	0.17787611167317502
9	Benign-Prostate-1664855	PCa13266	0.17787611167317502
9	PCa13266	Benign-Prostate-3320942	0.17981760368243827
9	Benign-Prostate-3320942	PCa13266	0.17981760368243827
9	PCa13266	Benign-Prostate-3330581	0.1820422479645995
9	Benign-Prostate-3330581	PCa13266	0.1820422479645995
9	PCa13848	PCa14121	0.20454625321918343
9	PCa14121	PCa13848	0.20454625321918343
9	PCa13848	PCa19121	0.17568268635163062
9	PCa19121	PCa13848	0.17568268635163062
9	PCa13848	PCa3023	0.16976853771996656
9	PCa3023	PCa13848	0.16976853771996656
9	PCa13848	PCa33173	0.17070625488543933
9	PCa33173	PCa13848	0.17070625488543933
9	PCa13848	PCa40507	0.19355829253565351
9	PCa40507	PCa13848	0.19355829253565351
9	PCa13848	PCa51852	0.19060390826545115
9	PCa51852	PCa13848	0.19060390826545115
9	PCa13848	PCa53687	0.2102253574174223
9	PCa53687	PCa13848	0.2102253574174223
9	PCa13848	PCa56413	0.18615685030401571
9	PCa56413	PCa13848	0.18615685030401571
9	PCa13848	PCa57294	0.20434834436808208
9	PCa57294	PCa13848	0.20434834436808208
9	PCa13848	PCa58215	0.17679125712509403
9	PCa58215	PCa13848	0.17679125712509403
9	PCa13848	Benign-Prostate-1648133	0.1850209037283809
9	Benign-Prostate-1648133	PCa13848	0.1850209037283809
9	PCa13848	Benign-Prostate-1595983	0.174320247643298
9	Benign-Prostate-1595983	PCa13848	0.174320247643298
9	PCa13848	Benign-Prostate-1664855	0.1931190118716869
9	Benign-Prostate-1664855	PCa13848	0.1931190118716869
9	PCa13848	Benign-Prostate-3320942	0.1792036846213104
9	Benign-Prostate-3320942	PCa13848	0.1792036846213104
9	PCa13848	Benign-Prostate-3330581	0.1819060172789919
9	Benign-Prostate-3330581	PCa13848	0.1819060172789919
9	PCa14121	PCa19121	0.19887216065268803
9	PCa19121	PCa14121	0.19887216065268803
9	PCa14121	PCa3023	0.19627338278162137
9	PCa3023	PCa14121	0.19627338278162137
9	PCa14121	PCa33173	0.18236397927127526
9	PCa33173	PCa14121	0.18236397927127526
9	PCa14121	PCa40507	0.19083069814130088
9	PCa40507	PCa14121	0.19083069814130088
9	PCa14121	PCa51852	0.1949521179480541
9	PCa51852	PCa14121	0.1949521179480541
9	PCa14121	PCa53687	0.1968345136319583
9	PCa53687	PCa14121	0.1968345136319583
9	PCa14121	PCa56413	0.19663348774961226
9	PCa56413	PCa14121	0.19663348774961226
9	PCa14121	PCa57294	0.1925706478791033
9	PCa57294	PCa14121	0.1925706478791033
9	PCa14121	PCa58215	0.18509737628846262
9	PCa58215	PCa14121	0.18509737628846262
9	PCa14121	Benign-Prostate-1648133	0.2102160801901638
9	Benign-Prostate-1648133	PCa14121	0.2102160801901638
9	PCa14121	Benign-Prostate-1595983	0.20429498036777263
9	Benign-Prostate-1595983	PCa14121	0.20429498036777263
9	PCa14121	Benign-Prostate-1664855	0.20557414403093854
9	Benign-Prostate-1664855	PCa14121	0.20557414403093854
9	PCa14121	Benign-Prostate-3320942	0.20262044514874242
9	Benign-Prostate-3320942	PCa14121	0.20262044514874242
9	PCa14121	Benign-Prostate-3330581	0.20894287323393454
9	Benign-Prostate-3330581	PCa14121	0.20894287323393454
9	PCa19121	PCa3023	0.1724979636497844
9	PCa3023	PCa19121	0.1724979636497844
9	PCa19121	PCa33173	0.18129548800416329
9	PCa33173	PCa19121	0.18129548800416329
9	PCa19121	PCa40507	0.19070074187704308
9	PCa40507	PCa19121	0.19070074187704308
9	PCa19121	PCa51852	0.190622897906945
9	PCa51852	PCa19121	0.190622897906945
9	PCa19121	PCa53687	0.2014384880565191
9	PCa53687	PCa19121	0.2014384880565191
9	PCa19121	PCa56413	0.19332931948513887
9	PCa56413	PCa19121	0.19332931948513887
9	PCa19121	PCa57294	0.1938286476814906
9	PCa57294	PCa19121	0.1938286476814906
9	PCa19121	PCa58215	0.1808943593458816
9	PCa58215	PCa19121	0.1808943593458816
9	PCa19121	Benign-Prostate-1648133	0.20462283438755846
9	Benign-Prostate-1648133	PCa19121	0.20462283438755846
9	PCa19121	Benign-Prostate-1595983	0.2000847577055872
9	Benign-Prostate-1595983	PCa19121	0.2000847577055872
9	PCa19121	Benign-Prostate-1664855	0.211425107924211
9	Benign-Prostate-1664855	PCa19121	0.211425107924211
9	PCa19121	Benign-Prostate-3320942	0.20622515431157168
9	Benign-Prostate-3320942	PCa19121	0.20622515431157168
9	PCa19121	Benign-Prostate-3330581	0.2037450043538075
9	Benign-Prostate-3330581	PCa19121	0.2037450043538075
9	PCa3023	PCa33173	0.168874560979151
9	PCa33173	PCa3023	0.168874560979151
9	PCa3023	PCa40507	0.17996489023161066
9	PCa40507	PCa3023	0.17996489023161066
9	PCa3023	PCa51852	0.18877950173526895
9	PCa51852	PCa3023	0.18877950173526895
9	PCa3023	PCa53687	0.20298887272245436
9	PCa53687	PCa3023	0.20298887272245436
9	PCa3023	PCa56413	0.17230087545763695
9	PCa56413	PCa3023	0.17230087545763695
9	PCa3023	PCa57294	0.2014541310000182
9	PCa57294	PCa3023	0.2014541310000182
9	PCa3023	PCa58215	0.17387408741341448
9	PCa58215	PCa3023	0.17387408741341448
9	PCa3023	Benign-Prostate-1648133	0.1792400700209681
9	Benign-Prostate-1648133	PCa3023	0.1792400700209681
9	PCa3023	Benign-Prostate-1595983	0.18076855022893404
9	Benign-Prostate-1595983	PCa3023	0.18076855022893404
9	PCa3023	Benign-Prostate-1664855	0.19169407766711616
9	Benign-Prostate-1664855	PCa3023	0.19169407766711616
9	PCa3023	Benign-Prostate-3320942	0.17761293927079796
9	Benign-Prostate-3320942	PCa3023	0.17761293927079796
9	PCa3023	Benign-Prostate-3330581	0.18927378539339892
9	Benign-Prostate-3330581	PCa3023	0.18927378539339892
9	PCa33173	PCa40507	0.17121706085776725
9	PCa40507	PCa33173	0.17121706085776725
9	PCa33173	PCa51852	0.17359523859956538
9	PCa51852	PCa33173	0.17359523859956538
9	PCa33173	PCa53687	0.1927845525098203
9	PCa53687	PCa33173	0.1927845525098203
9	PCa33173	PCa56413	0.18266046491600635
9	PCa56413	PCa33173	0.18266046491600635
9	PCa33173	PCa57294	0.18637920056142648
9	PCa57294	PCa33173	0.18637920056142648
9	PCa33173	PCa58215	0.16431374496085896
9	PCa58215	PCa33173	0.16431374496085896
9	PCa33173	Benign-Prostate-1648133	0.16662550804397985
9	Benign-Prostate-1648133	PCa33173	0.16662550804397985
9	PCa33173	Benign-Prostate-1595983	0.16397344070145045
9	Benign-Prostate-1595983	PCa33173	0.16397344070145045
9	PCa33173	Benign-Prostate-1664855	0.16038346522143737
9	Benign-Prostate-1664855	PCa33173	0.16038346522143737
9	PCa33173	Benign-Prostate-3320942	0.15367587332413218
9	Benign-Prostate-3320942	PCa33173	0.15367587332413218
9	PCa33173	Benign-Prostate-3330581	0.15495862791501627
9	Benign-Prostate-3330581	PCa33173	0.15495862791501627
9	PCa40507	PCa51852	0.1787157884298847
9	PCa51852	PCa40507	0.1787157884298847
9	PCa40507	PCa53687	0.2028557537540476
9	PCa53687	PCa40507	0.2028557537540476
9	PCa40507	PCa56413	0.1838358656854368
9	PCa56413	PCa40507	0.1838358656854368
9	PCa40507	PCa57294	0.2018333407371778
9	PCa57294	PCa40507	0.2018333407371778
9	PCa40507	PCa58215	0.18442196073542186
9	PCa58215	PCa40507	0.18442196073542186
9	PCa40507	Benign-Prostate-1648133	0.19119435279471697
9	Benign-Prostate-1648133	PCa40507	0.19119435279471697
9	PCa40507	Benign-Prostate-1595983	0.18519974940236117
9	Benign-Prostate-1595983	PCa40507	0.18519974940236117
9	PCa40507	Benign-Prostate-1664855	0.1806243198622861
9	Benign-Prostate-1664855	PCa40507	0.1806243198622861
9	PCa40507	Benign-Prostate-3320942	0.1873051130209168
9	Benign-Prostate-3320942	PCa40507	0.1873051130209168
9	PCa40507	Benign-Prostate-3330581	0.1924889512856433
9	Benign-Prostate-3330581	PCa40507	0.1924889512856433
9	PCa51852	PCa53687	0.20426015290258268
9	PCa53687	PCa51852	0.20426015290258268
9	PCa51852	PCa56413	0.19644635354352086
9	PCa56413	PCa51852	0.19644635354352086
9	PCa51852	PCa57294	0.19365484207704103
9	PCa57294	PCa51852	0.19365484207704103
9	PCa51852	PCa58215	0.1820248483559558
9	PCa58215	PCa51852	0.1820248483559558
9	PCa51852	Benign-Prostate-1648133	0.1932658618595644
9	Benign-Prostate-1648133	PCa51852	0.1932658618595644
9	PCa51852	Benign-Prostate-1595983	0.18485579628210166
9	Benign-Prostate-1595983	PCa51852	0.18485579628210166
9	PCa51852	Benign-Prostate-1664855	0.1934308804108596
9	Benign-Prostate-1664855	PCa51852	0.1934308804108596
9	PCa51852	Benign-Prostate-3320942	0.19927953382264485
9	Benign-Prostate-3320942	PCa51852	0.19927953382264485
9	PCa51852	Benign-Prostate-3330581	0.19578343797333614
9	Benign-Prostate-3330581	PCa51852	0.19578343797333614
9	PCa53687	PCa56413	0.20887864799263806
9	PCa56413	PCa53687	0.20887864799263806
9	PCa53687	PCa57294	0.1865077045944282
9	PCa57294	PCa53687	0.1865077045944282
9	PCa53687	PCa58215	0.1882996291409255
9	PCa58215	PCa53687	0.1882996291409255
9	PCa53687	Benign-Prostate-1648133	0.21704342124447357
9	Benign-Prostate-1648133	PCa53687	0.21704342124447357
9	PCa53687	Benign-Prostate-1595983	0.20711020224324767
9	Benign-Prostate-1595983	PCa53687	0.20711020224324767
9	PCa53687	Benign-Prostate-1664855	0.2133424373923655
9	Benign-Prostate-1664855	PCa53687	0.2133424373923655
9	PCa53687	Benign-Prostate-3320942	0.2157592578974246
9	Benign-Prostate-3320942	PCa53687	0.2157592578974246
9	PCa53687	Benign-Prostate-3330581	0.21090068447855553
9	Benign-Prostate-3330581	PCa53687	0.21090068447855553
9	PCa56413	PCa57294	0.20864647909648418
9	PCa57294	PCa56413	0.20864647909648418
9	PCa56413	PCa58215	0.18438979831661895
9	PCa58215	PCa56413	0.18438979831661895
9	PCa56413	Benign-Prostate-1648133	0.1958518093275472
9	Benign-Prostate-1648133	PCa56413	0.1958518093275472
9	PCa56413	Benign-Prostate-1595983	0.19370334765432606
9	Benign-Prostate-1595983	PCa56413	0.19370334765432606
9	PCa56413	Benign-Prostate-1664855	0.20496522544915888
9	Benign-Prostate-1664855	PCa56413	0.20496522544915888
9	PCa56413	Benign-Prostate-3320942	0.19627316466536224
9	Benign-Prostate-3320942	PCa56413	0.19627316466536224
9	PCa56413	Benign-Prostate-3330581	0.20612833241293518
9	Benign-Prostate-3330581	PCa56413	0.20612833241293518
9	PCa57294	PCa58215	0.181998739650758
9	PCa58215	PCa57294	0.181998739650758
9	PCa57294	Benign-Prostate-1648133	0.2136188897841164
9	Benign-Prostate-1648133	PCa57294	0.2136188897841164
9	PCa57294	Benign-Prostate-1595983	0.201257782233356
9	Benign-Prostate-1595983	PCa57294	0.201257782233356
9	PCa57294	Benign-Prostate-1664855	0.2095153394772627
9	Benign-Prostate-1664855	PCa57294	0.2095153394772627
9	PCa57294	Benign-Prostate-3320942	0.21201862620764897
9	Benign-Prostate-3320942	PCa57294	0.21201862620764897
9	PCa57294	Benign-Prostate-3330581	0.20050490978168506
9	Benign-Prostate-3330581	PCa57294	0.20050490978168506
9	PCa58215	Benign-Prostate-1648133	0.18310997856956196
9	Benign-Prostate-1648133	PCa58215	0.18310997856956196
9	PCa58215	Benign-Prostate-1595983	0.16926820114722502
9	Benign-Prostate-1595983	PCa58215	0.16926820114722502
9	PCa58215	Benign-Prostate-1664855	0.18092286216575118
9	Benign-Prostate-1664855	PCa58215	0.18092286216575118
9	PCa58215	Benign-Prostate-3320942	0.17767019102566156
9	Benign-Prostate-3320942	PCa58215	0.17767019102566156
9	PCa58215	Benign-Prostate-3330581	0.17044608477906897
9	Benign-Prostate-3330581	PCa58215	0.17044608477906897
9	Benign-Prostate-1648133	Benign-Prostate-1595983	0.15625153042874387
9	Benign-Prostate-1595983	Benign-Prostate-1648133	0.15625153042874387
9	Benign-Prostate-1648133	Benign-Prostate-1664855	0.15762630782125506
9	Benign-Prostate-1664855	Benign-Prostate-1648133	0.15762630782125506
9	Benign-Prostate-1648133	Benign-Prostate-3320942	0.150687702046879
9	Benign-Prostate-3320942	Benign-Prostate-1648133	0.150687702046879
9	Benign-Prostate-1648133	Benign-Prostate-3330581	0.1673255703678995
9	Benign-Prostate-3330581	Benign-Prostate-1648133	0.1673255703678995
9	Benign-Prostate-1595983	Benign-Prostate-1664855	0.16434365435222018
9	Benign-Prostate-1664855	Benign-Prostate-1595983	0.16434365435222018
9	Benign-Prostate-1595983	Benign-Prostate-3320942	0.1661426529995593
9	Benign-Prostate-3320942	Benign-Prostate-1595983	0.1661426529995593
9	Benign-Prostate-1595983	Benign-Prostate-3330581	0.16526649664779577
9	Benign-Prostate-3330581	Benign-Prostate-1595983	0.16526649664779577
9	Benign-Prostate-1664855	Benign-Prostate-3320942	0.14952500998575294
9	Benign-Prostate-3320942	Benign-Prostate-1664855	0.14952500998575294
9	Benign-Prostate-1664855	Benign-Prostate-3330581	0.16481622540011456
9	Benign-Prostate-3330581	Benign-Prostate-1664855	0.16481622540011456
9	Benign-Prostate-3320942	Benign-Prostate-3330581	0.16289375784739618
9	Benign-Prostate-3330581	Benign-Prostate-3320942	0.16289375784739618
10	PCa13266	PCa13848	0.19607089370918343
10	PCa13848	PCa13266	0.19607089370918343
10	PCa13266	PCa14121	0.19251868782329018
10	PCa14121	PCa13266	0.19251868782329018
10	PCa13266	PCa19121	0.20199497705387393
10	PCa19121	PCa13266	0.20199497705387393
10	PCa13266	PCa3023	0.19072718017969478
10	PCa3023	PCa13266	0.19072718017969478
10	PCa13266	PCa33173	0.14890466613916348
10	PCa33173	PCa13266	0.14890466613916348
10	PCa13266	PCa40507	0.1848138829831127
10	PCa40507	PCa13266	0.1848138829831127
10	PCa13266	PCa51852	0.18478112964404395
10	PCa51852	PCa13266	0.18478112964404395
10	PCa13266	PCa53687	0.20007259880974454
10	PCa53687	PCa13266	0.20007259880974454
10	PCa13266	PCa56413	0.20589147316605677
10	PCa56413	PCa13266	0.20589147316605677
10	PCa13266	PCa57294	0.19084234318881865
10	PCa57294	PCa13266	0.19084234318881865
10	PCa13266	PCa58215	0.18127934076170393
10	PCa58215	PCa13266	0.18127934076170393
10	PCa13266	Benign-Prostate-1648133	0.18557937821743034
10	Benign-Prostate-1648133	PCa13266	0.18557937821743034
10	PCa13266	Benign-Prostate-1595983	0.18720311543888762
10	Benign-Prostate-1595983	PCa13266	0.18720311543888762
10	PCa13266	Benign-Prostate-1664855	0.1687430668662654
10	Benign-Prostate-1664855	PCa13266	0.1687430668662654
10	PCa13266	Benign-Prostate-3320942	0.17506926323138522
10	Benign-Prostate-3320942	PCa13266	0.17506926323138522
10	PCa13266	Benign-Prostate-3330581	0.17733414004948506
10	Benign-Prostate-3330581	PCa13266	0.17733414004948506
10	PCa13848	PCa14121	0.2073724993708904
10	PCa14121	PCa13848	0.2073724993708904
10	PCa13848	PCa19121	0.1785454705937473
10	PCa19121	PCa13848	0.1785454705937473
10	PCa13848	PCa3023	0.16949308871521437
10	PCa3023	PCa13848	0.16949308871521437
10	PCa13848	PCa33173	0.17292918991987602
10	PCa33173	PCa13848	0.17292918991987602
10	PCa13848	PCa40507	0.18935328319483988
10	PCa40507	PCa13848	0.18935328319483988
10	PCa13848	PCa51852	0.18689053430723362
10	PCa51852	PCa13848	0.18689053430723362
10	PCa13848	PCa53687	0.2087932349381132
10	PCa53687	PCa13848	0.2087932349381132
10	PCa13848	PCa56413	0.19250957701754742
10	PCa56413	PCa13848	0.19250957701754742
10	PCa13848	PCa57294	0.2036588446400657
10	PCa57294	PCa13848	0.2036588446400657
10	PCa13848	PCa58215	0.17391276162246233
10	PCa58215	PCa13848	0.17391276162246233
10	PCa13848	Benign-Prostate-1648133	0.1833625500528089
10	Benign-Prostate-1648133	PCa13848	0.1833625500528089
10	PCa13848	Benign-Prostate-1595983	0.17512878169219626
10	Benign-Prostate-1595983	PCa13848	0.17512878169219626
10	PCa13848	Benign-Prostate-1664855	0.192601065638222
10	Benign-Prostate-1664855	PCa13848	0.192601065638222
10	PCa13848	Benign-Prostate-3320942	0.1791024414373864
10	Benign-Prostate-3320942	PCa13848	0.1791024414373864
10	PCa13848	Benign-Prostate-3330581	0.18505913571260402
10	Benign-Prostate-3330581	PCa13848	0.18505913571260402
10	PCa14121	PCa19121	0.20156816724578666
10	PCa19121	PCa14121	0.20156816724578666
10	PCa14121	PCa3023	0.1914651446838176
10	PCa3023	PCa14121	0.1914651446838176
10	PCa14121	PCa33173	0.17738832682904543
10	PCa33173	PCa14121	0.17738832682904543
10	PCa14121	PCa40507	0.18888531775360792
10	PCa40507	PCa14121	0.18888531775360792
10	PCa14121	PCa51852	0.1964374101110657
10	PCa51852	PCa14121	0.1964374101110657
10	PCa14121	PCa53687	0.20006685615548045
10	PCa53687	PCa14121	0.20006685615548045
10	PCa14121	PCa56413	0.199701276731119
10	PCa56413	PCa14121	0.199701276731119
10	PCa14121	PCa57294	0.19233630871356366
10	PCa57294	PCa14121	0.19233630871356366
10	PCa14121	PCa58215	0.1868979201461054
10	PCa58215	PCa14121	0.1868979201461054
10	PCa14121	Benign-Prostate-1648133	0.20496760373181488
10	Benign-Prostate-1648133	PCa14121	0.20496760373181488
10	PCa14121	Benign-Prostate-1595983	0.20359039746557053
10	Benign-Prostate-1595983	PCa14121	0.20359039746557053
10	PCa14121	Benign-Prostate-1664855	0.20490392035833882
10	Benign-Prostate-1664855	PCa14121	0.20490392035833882
10	PCa14121	Benign-Prostate-3320942	0.2007451368718546
10	Benign-Prostate-3320942	PCa14121	0.2007451368718546
10	PCa14121	Benign-Prostate-3330581	0.20823423885781753
10	Benign-Prostate-3330581	PCa14121	0.20823423885781753
10	PCa19121	PCa3023	0.1740878102309964
10	PCa3023	PCa19121	0.1740878102309964
10	PCa19121	PCa33173	0.18205095209349334
10	PCa33173	PCa19121	0.18205095209349334
10	PCa19121	PCa40507	0.19094830484786163
10	PCa40507	PCa19121	0.19094830484786163
10	PCa19121	PCa51852	0.18686755105433042
10	PCa51852	PCa19121	0.18686755105433042
10	PCa19121	PCa53687	0.19818492876237823
10	PCa53687	PCa19121	0.19818492876237823
10	PCa19121	PCa56413	0.19473082591058316
10	PCa56413	PCa19121	0.19473082591058316
10	PCa19121	PCa57294	0.19385327565900493
10	PCa57294	PCa19121	0.19385327565900493
10	PCa19121	PCa58215	0.18346359295498163
10	PCa58215	PCa19121	0.18346359295498163
10	PCa19121	Benign-Prostate-1648133	0.20510125903297372
10	Benign-Prostate-1648133	PCa19121	0.20510125903297372
10	PCa19121	Benign-Prostate-1595983	0.19966771777503825
10	Benign-Prostate-1595983	PCa19121	0.19966771777503825
10	PCa19121	Benign-Prostate-1664855	0.21026490699462583
10	Benign-Prostate-1664855	PCa19121	0.21026490699462583
10	PCa19121	Benign-Prostate-3320942	0.20430453703748766
10	Benign-Prostate-3320942	PCa19121	0.20430453703748766
10	PCa19121	Benign-Prostate-3330581	0.20453006837881882
10	Benign-Prostate-3330581	PCa19121	0.20453006837881882
10	PCa3023	PCa33173	0.16578750827538377
10	PCa33173	PCa3023	0.16578750827538377
10	PCa3023	PCa40507	0.1738256905459138
10	PCa40507	PCa3023	0.1738256905459138
10	PCa3023	PCa51852	0.18338322728466858
10	PCa51852	PCa3023	0.18338322728466858
10	PCa3023	PCa53687	0.20436392701996414
10	PCa53687	PCa3023	0.20436392701996414
10	PCa3023	PCa56413	0.16924190836392322
10	PCa56413	PCa3023	0.16924190836392322
10	PCa3023	PCa57294	0.1992953900987575
10	PCa57294	PCa3023	0.1992953900987575
10	PCa3023	PCa58215	0.17366678024892465
10	PCa58215	PCa3023	0.17366678024892465
10	PCa3023	Benign-Prostate-1648133	0.17510622389938713
10	Benign-Prostate-1648133	PCa3023	0.17510622389938713
10	PCa3023	Benign-Prostate-1595983	0.17710486330007955
10	Benign-Prostate-1595983	PCa3023	0.17710486330007955
10	PCa3023	Benign-Prostate-1664855	0.18737242341499036
10	Benign-Prostate-1664855	PCa3023	0.18737242341499036
10	PCa3023	Benign-Prostate-3320942	0.174993635322543
10	Benign-Prostate-3320942	PCa3023	0.174993635322543
10	PCa3023	Benign-Prostate-3330581	0.18871816911979888
10	Benign-Prostate-3330581	PCa3023	0.18871816911979888
10	PCa33173	PCa40507	0.16814490168168206
10	PCa40507	PCa33173	0.16814490168168206
10	PCa33173	PCa51852	0.17148058288889004
10	PCa51852	PCa33173	0.17148058288889004
10	PCa33173	PCa53687	0.18589996435790518
10	PCa53687	PCa33173	0.18589996435790518
10	PCa33173	PCa56413	0.1817732425910318
10	PCa56413	PCa33173	0.1817732425910318
10	PCa33173	PCa57294	0.17760919972272746
10	PCa57294	PCa33173	0.17760919972272746
10	PCa33173	PCa58215	0.1592981876586718
10	PCa58215	PCa33173	0.1592981876586718
10	PCa33173	Benign-Prostate-1648133	0.1582495400827932
10	Benign-Prostate-1648133	PCa33173	0.1582495400827932
10	PCa33173	Benign-Prostate-1595983	0.15879951544065365
10	Benign-Prostate-1595983	PCa33173	0.15879951544065365
10	PCa33173	Benign-Prostate-1664855	0.15418021936608828
10	Benign-Prostate-1664855	PCa33173	0.15418021936608828
10	PCa33173	Benign-Prostate-3320942	0.15100885099334171
10	Benign-Prostate-3320942	PCa33173	0.15100885099334171
10	PCa33173	Benign-Prostate-3330581	0.15526810873353328
10	Benign-Prostate-3330581	PCa33173	0.15526810873353328
10	PCa40507	PCa51852	0.17669721333673527
10	PCa51852	PCa40507	0.17669721333673527
10	PCa40507	PCa53687	0.1997049624881548
10	PCa53687	PCa40507	0.1997049624881548
10	PCa40507	PCa56413	0.18219373062476057
10	PCa56413	PCa40507	0.18219373062476057
10	PCa40507	PCa57294	0.19938638482631924
