event_ID	gene_id_1	gene_name_1	gene_id_2	gene_name_2	both_DGE	N_shared_enhancers
PCa51852_1	ENSG00000166501.14	PRKCB	ENSG00000166847.10	DCTN5	False	2
PCa51852_1	ENSG00000166501.14	PRKCB	ENSG00000166851.15	PLK1	False	2
PCa51852_1	ENSG00000166501.14	PRKCB	ENSG00000166869.3	CHP2	False	1
PCa51852_1	ENSG00000166847.10	DCTN5	ENSG00000166851.15	PLK1	False	2
PCa51852_1	ENSG00000166847.10	DCTN5	ENSG00000166869.3	CHP2	False	1
PCa51852_1	ENSG00000166851.15	PLK1	ENSG00000166869.3	CHP2	False	1
PCa51852_2	ENSG00000104133.15	SPG11	ENSG00000137770.14	CTDSPL2	False	0
PCa51852_2	ENSG00000104133.15	SPG11	ENSG00000171877.21	FRMD5	False	0
PCa51852_2	ENSG00000137770.14	CTDSPL2	ENSG00000171877.21	FRMD5	False	1
PCa51852_2	ENSG00000165055.15	METTL2B	ENSG00000272601.1	AC010655.3	False	1
PCa51852_2	ENSG00000165055.15	METTL2B	ENSG00000280828.1	AC090114.3	False	0
PCa51852_2	ENSG00000272601.1	AC010655.3	ENSG00000280828.1	AC090114.3	False	0
PCa51852_3	ENSG00000157601.14	MX1	ENSG00000184012.12	TMPRSS2	False	13
PCa51852_3	ENSG00000157551.19	KCNJ15	ENSG00000157554.19	ERG	False	59
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000110811.20	P3H3	False	21
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000111652.10	COPS7A	False	7
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000111664.10	GNB3	False	21
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000111665.11	CDCA3	False	21
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000111667.13	USP5	False	21
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000111676.15	ATN1	False	0
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000184574.10	LPAR5	False	12
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000250510.8	GPR162	False	21
PCa51852_4	ENSG00000010610.10	CD4	ENSG00000285238.2	AC006064.6	False	18
PCa51852_4	ENSG00000110811.20	P3H3	ENSG00000111652.10	COPS7A	False	7
PCa51852_4	ENSG00000110811.20	P3H3	ENSG00000111664.10	GNB3	False	21
PCa51852_4	ENSG00000110811.20	P3H3	ENSG00000111665.11	CDCA3	False	21
PCa51852_4	ENSG00000110811.20	P3H3	ENSG00000111667.13	USP5	False	21
PCa51852_4	ENSG00000110811.20	P3H3	ENSG00000111676.15	ATN1	False	0
PCa51852_4	ENSG00000110811.20	P3H3	ENSG00000184574.10	LPAR5	False	12
PCa51852_4	ENSG00000110811.20	P3H3	ENSG00000250510.8	GPR162	False	21
PCa51852_4	ENSG00000110811.20	P3H3	ENSG00000285238.2	AC006064.6	False	18
PCa51852_4	ENSG00000111652.10	COPS7A	ENSG00000111664.10	GNB3	False	7
PCa51852_4	ENSG00000111652.10	COPS7A	ENSG00000111665.11	CDCA3	False	7
PCa51852_4	ENSG00000111652.10	COPS7A	ENSG00000111667.13	USP5	False	7
PCa51852_4	ENSG00000111652.10	COPS7A	ENSG00000111676.15	ATN1	False	0
PCa51852_4	ENSG00000111652.10	COPS7A	ENSG00000184574.10	LPAR5	False	7
PCa51852_4	ENSG00000111652.10	COPS7A	ENSG00000250510.8	GPR162	False	7
PCa51852_4	ENSG00000111652.10	COPS7A	ENSG00000285238.2	AC006064.6	False	7
PCa51852_4	ENSG00000111664.10	GNB3	ENSG00000111665.11	CDCA3	False	21
PCa51852_4	ENSG00000111664.10	GNB3	ENSG00000111667.13	USP5	False	21
PCa51852_4	ENSG00000111664.10	GNB3	ENSG00000111676.15	ATN1	False	0
PCa51852_4	ENSG00000111664.10	GNB3	ENSG00000184574.10	LPAR5	False	12
PCa51852_4	ENSG00000111664.10	GNB3	ENSG00000250510.8	GPR162	False	21
PCa51852_4	ENSG00000111664.10	GNB3	ENSG00000285238.2	AC006064.6	False	18
PCa51852_4	ENSG00000111665.11	CDCA3	ENSG00000111667.13	USP5	False	21
PCa51852_4	ENSG00000111665.11	CDCA3	ENSG00000111676.15	ATN1	False	0
PCa51852_4	ENSG00000111665.11	CDCA3	ENSG00000184574.10	LPAR5	False	12
PCa51852_4	ENSG00000111665.11	CDCA3	ENSG00000250510.8	GPR162	False	21
PCa51852_4	ENSG00000111665.11	CDCA3	ENSG00000285238.2	AC006064.6	False	18
PCa51852_4	ENSG00000111667.13	USP5	ENSG00000111676.15	ATN1	False	0
PCa51852_4	ENSG00000111667.13	USP5	ENSG00000184574.10	LPAR5	False	12
PCa51852_4	ENSG00000111667.13	USP5	ENSG00000250510.8	GPR162	False	21
PCa51852_4	ENSG00000111667.13	USP5	ENSG00000285238.2	AC006064.6	False	18
PCa51852_4	ENSG00000111676.15	ATN1	ENSG00000184574.10	LPAR5	False	0
PCa51852_4	ENSG00000111676.15	ATN1	ENSG00000250510.8	GPR162	True	0
PCa51852_4	ENSG00000111676.15	ATN1	ENSG00000285238.2	AC006064.6	True	0
PCa51852_4	ENSG00000184574.10	LPAR5	ENSG00000250510.8	GPR162	False	12
PCa51852_4	ENSG00000184574.10	LPAR5	ENSG00000285238.2	AC006064.6	False	12
PCa51852_4	ENSG00000250510.8	GPR162	ENSG00000285238.2	AC006064.6	True	18
PCa51852_4	ENSG00000134318.14	ROCK2	ENSG00000169016.17	E2F6	False	13
PCa51852_4	ENSG00000134318.14	ROCK2	ENSG00000196208.14	GREB1	False	11
PCa51852_4	ENSG00000169016.17	E2F6	ENSG00000196208.14	GREB1	False	11
PCa51852_5	ENSG00000108771.13	DHX58	ENSG00000108773.11	KAT2A	False	6
PCa51852_5	ENSG00000108771.13	DHX58	ENSG00000108774.14	RAB5C	False	6
PCa51852_5	ENSG00000108771.13	DHX58	ENSG00000126561.16	STAT5A	False	0
PCa51852_5	ENSG00000108771.13	DHX58	ENSG00000173757.10	STAT5B	False	0
PCa51852_5	ENSG00000108771.13	DHX58	ENSG00000173786.17	CNP	False	3
PCa51852_5	ENSG00000108771.13	DHX58	ENSG00000187595.16	ZNF385C	False	6
PCa51852_5	ENSG00000108771.13	DHX58	ENSG00000204815.10	TTC25	False	3
PCa51852_5	ENSG00000108771.13	DHX58	ENSG00000267261.5	AC099811.2	False	6
PCa51852_5	ENSG00000108773.11	KAT2A	ENSG00000108774.14	RAB5C	False	6
PCa51852_5	ENSG00000108773.11	KAT2A	ENSG00000126561.16	STAT5A	False	0
PCa51852_5	ENSG00000108773.11	KAT2A	ENSG00000173757.10	STAT5B	False	0
PCa51852_5	ENSG00000108773.11	KAT2A	ENSG00000173786.17	CNP	False	3
PCa51852_5	ENSG00000108773.11	KAT2A	ENSG00000187595.16	ZNF385C	False	6
PCa51852_5	ENSG00000108773.11	KAT2A	ENSG00000204815.10	TTC25	False	3
PCa51852_5	ENSG00000108773.11	KAT2A	ENSG00000267261.5	AC099811.2	False	6
PCa51852_5	ENSG00000108774.14	RAB5C	ENSG00000126561.16	STAT5A	False	0
PCa51852_5	ENSG00000108774.14	RAB5C	ENSG00000173757.10	STAT5B	False	0
PCa51852_5	ENSG00000108774.14	RAB5C	ENSG00000173786.17	CNP	False	3
PCa51852_5	ENSG00000108774.14	RAB5C	ENSG00000187595.16	ZNF385C	False	6
PCa51852_5	ENSG00000108774.14	RAB5C	ENSG00000204815.10	TTC25	False	3
PCa51852_5	ENSG00000108774.14	RAB5C	ENSG00000267261.5	AC099811.2	False	6
PCa51852_5	ENSG00000126561.16	STAT5A	ENSG00000173757.10	STAT5B	False	16
PCa51852_5	ENSG00000126561.16	STAT5A	ENSG00000173786.17	CNP	False	0
PCa51852_5	ENSG00000126561.16	STAT5A	ENSG00000187595.16	ZNF385C	False	0
PCa51852_5	ENSG00000126561.16	STAT5A	ENSG00000204815.10	TTC25	False	0
PCa51852_5	ENSG00000126561.16	STAT5A	ENSG00000267261.5	AC099811.2	False	0
PCa51852_5	ENSG00000173757.10	STAT5B	ENSG00000173786.17	CNP	True	0
PCa51852_5	ENSG00000173757.10	STAT5B	ENSG00000187595.16	ZNF385C	False	0
PCa51852_5	ENSG00000173757.10	STAT5B	ENSG00000204815.10	TTC25	True	0
PCa51852_5	ENSG00000173757.10	STAT5B	ENSG00000267261.5	AC099811.2	False	0
PCa51852_5	ENSG00000173786.17	CNP	ENSG00000187595.16	ZNF385C	False	3
PCa51852_5	ENSG00000173786.17	CNP	ENSG00000204815.10	TTC25	True	3
PCa51852_5	ENSG00000173786.17	CNP	ENSG00000267261.5	AC099811.2	False	3
PCa51852_5	ENSG00000187595.16	ZNF385C	ENSG00000204815.10	TTC25	False	3
PCa51852_5	ENSG00000187595.16	ZNF385C	ENSG00000267261.5	AC099811.2	False	6
PCa51852_5	ENSG00000204815.10	TTC25	ENSG00000267261.5	AC099811.2	False	3
PCa51852_5	ENSG00000142544.7	CTU1	ENSG00000167747.14	C19orf48	False	0
PCa51852_5	ENSG00000142544.7	CTU1	ENSG00000261341.6	AC010325.1	False	0
PCa51852_5	ENSG00000167747.14	C19orf48	ENSG00000261341.6	AC010325.1	False	10
PCa53687_0	ENSG00000153898.13	MCOLN2	ENSG00000162642.14	C1orf52	False	4
PCa53687_0	ENSG00000153898.13	MCOLN2	ENSG00000162643.13	WDR63	False	1
PCa53687_0	ENSG00000162642.14	C1orf52	ENSG00000162643.13	WDR63	False	1
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000138756.17	BMP2K	False	0
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000138758.11	SEPTIN11	False	55
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000138759.19	FRAS1	False	0
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000138764.15	CCNG2	False	49
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000138771.16	SHROOM3	False	55
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000138772.13	ANXA3	False	0
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000156234.7	CXCL13	False	0
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000163291.14	PAQR3	False	0
PCa53687_0	ENSG00000118816.10	CCNI	ENSG00000169288.18	MRPL1	False	0
PCa53687_0	ENSG00000138756.17	BMP2K	ENSG00000138758.11	SEPTIN11	False	0
PCa53687_0	ENSG00000138756.17	BMP2K	ENSG00000138759.19	FRAS1	False	6
PCa53687_0	ENSG00000138756.17	BMP2K	ENSG00000138764.15	CCNG2	False	0
PCa53687_0	ENSG00000138756.17	BMP2K	ENSG00000138771.16	SHROOM3	False	0
PCa53687_0	ENSG00000138756.17	BMP2K	ENSG00000138772.13	ANXA3	False	8
PCa53687_0	ENSG00000138756.17	BMP2K	ENSG00000156234.7	CXCL13	False	0
PCa53687_0	ENSG00000138756.17	BMP2K	ENSG00000163291.14	PAQR3	False	8
PCa53687_0	ENSG00000138756.17	BMP2K	ENSG00000169288.18	MRPL1	False	8
PCa53687_0	ENSG00000138758.11	SEPTIN11	ENSG00000138759.19	FRAS1	False	0
PCa53687_0	ENSG00000138758.11	SEPTIN11	ENSG00000138764.15	CCNG2	False	49
PCa53687_0	ENSG00000138758.11	SEPTIN11	ENSG00000138771.16	SHROOM3	False	55
PCa53687_0	ENSG00000138758.11	SEPTIN11	ENSG00000138772.13	ANXA3	False	0
PCa53687_0	ENSG00000138758.11	SEPTIN11	ENSG00000156234.7	CXCL13	False	0
PCa53687_0	ENSG00000138758.11	SEPTIN11	ENSG00000163291.14	PAQR3	False	0
PCa53687_0	ENSG00000138758.11	SEPTIN11	ENSG00000169288.18	MRPL1	False	0
PCa53687_0	ENSG00000138759.19	FRAS1	ENSG00000138764.15	CCNG2	False	0
PCa53687_0	ENSG00000138759.19	FRAS1	ENSG00000138771.16	SHROOM3	False	0
PCa53687_0	ENSG00000138759.19	FRAS1	ENSG00000138772.13	ANXA3	False	6
PCa53687_0	ENSG00000138759.19	FRAS1	ENSG00000156234.7	CXCL13	False	0
PCa53687_0	ENSG00000138759.19	FRAS1	ENSG00000163291.14	PAQR3	False	6
PCa53687_0	ENSG00000138759.19	FRAS1	ENSG00000169288.18	MRPL1	False	6
PCa53687_0	ENSG00000138764.15	CCNG2	ENSG00000138771.16	SHROOM3	False	49
PCa53687_0	ENSG00000138764.15	CCNG2	ENSG00000138772.13	ANXA3	False	0
PCa53687_0	ENSG00000138764.15	CCNG2	ENSG00000156234.7	CXCL13	False	0
PCa53687_0	ENSG00000138764.15	CCNG2	ENSG00000163291.14	PAQR3	False	0
PCa53687_0	ENSG00000138764.15	CCNG2	ENSG00000169288.18	MRPL1	False	0
PCa53687_0	ENSG00000138771.16	SHROOM3	ENSG00000138772.13	ANXA3	False	0
PCa53687_0	ENSG00000138771.16	SHROOM3	ENSG00000156234.7	CXCL13	False	0
PCa53687_0	ENSG00000138771.16	SHROOM3	ENSG00000163291.14	PAQR3	False	0
PCa53687_0	ENSG00000138771.16	SHROOM3	ENSG00000169288.18	MRPL1	False	0
PCa53687_0	ENSG00000138772.13	ANXA3	ENSG00000156234.7	CXCL13	False	0
PCa53687_0	ENSG00000138772.13	ANXA3	ENSG00000163291.14	PAQR3	False	8
PCa53687_0	ENSG00000138772.13	ANXA3	ENSG00000169288.18	MRPL1	False	8
PCa53687_0	ENSG00000156234.7	CXCL13	ENSG00000163291.14	PAQR3	False	0
PCa53687_0	ENSG00000156234.7	CXCL13	ENSG00000169288.18	MRPL1	False	0
PCa53687_0	ENSG00000163291.14	PAQR3	ENSG00000169288.18	MRPL1	False	8
PCa53687_1	ENSG00000143537.13	ADAM15	ENSG00000143590.14	EFNA3	False	11
PCa53687_1	ENSG00000143537.13	ADAM15	ENSG00000143603.19	KCNN3	False	8
PCa53687_1	ENSG00000143537.13	ADAM15	ENSG00000163463.11	KRTCAP2	False	3
PCa53687_1	ENSG00000143537.13	ADAM15	ENSG00000243364.8	EFNA4	False	17
PCa53687_1	ENSG00000143537.13	ADAM15	ENSG00000251246.1	AL691442.2	False	17
PCa53687_1	ENSG00000143590.14	EFNA3	ENSG00000143603.19	KCNN3	False	0
PCa53687_1	ENSG00000143590.14	EFNA3	ENSG00000163463.11	KRTCAP2	False	9
PCa53687_1	ENSG00000143590.14	EFNA3	ENSG00000243364.8	EFNA4	False	11
PCa53687_1	ENSG00000143590.14	EFNA3	ENSG00000251246.1	AL691442.2	False	17
PCa53687_1	ENSG00000143603.19	KCNN3	ENSG00000163463.11	KRTCAP2	False	0
PCa53687_1	ENSG00000143603.19	KCNN3	ENSG00000243364.8	EFNA4	False	6
PCa53687_1	ENSG00000143603.19	KCNN3	ENSG00000251246.1	AL691442.2	False	6
PCa53687_1	ENSG00000163463.11	KRTCAP2	ENSG00000243364.8	EFNA4	False	3
PCa53687_1	ENSG00000163463.11	KRTCAP2	ENSG00000251246.1	AL691442.2	False	9
PCa53687_1	ENSG00000243364.8	EFNA4	ENSG00000251246.1	AL691442.2	False	17
PCa53687_2	ENSG00000153898.13	MCOLN2	ENSG00000162642.14	C1orf52	False	4
PCa53687_2	ENSG00000153898.13	MCOLN2	ENSG00000162643.13	WDR63	False	1
PCa53687_2	ENSG00000162642.14	C1orf52	ENSG00000162643.13	WDR63	False	1
PCa53687_2	ENSG00000116815.16	CD58	ENSG00000143061.17	IGSF3	False	14
PCa53687_2	ENSG00000116815.16	CD58	ENSG00000177173.5	NAP1L4P1	False	39
PCa53687_2	ENSG00000143061.17	IGSF3	ENSG00000177173.5	NAP1L4P1	False	3
PCa53687_4	ENSG00000137821.11	LRRC49	ENSG00000137831.15	UACA	False	0
PCa53687_4	ENSG00000137821.11	LRRC49	ENSG00000187720.14	THSD4	False	49
PCa53687_4	ENSG00000137831.15	UACA	ENSG00000187720.14	THSD4	False	0
PCa53687_5	ENSG00000187720.14	THSD4	ENSG00000278570.5	NR2E3	False	49
PCa53687_6	ENSG00000116991.10	SIPA1L2	ENSG00000162946.22	DISC1	False	1
PCa53687_6	ENSG00000116991.10	SIPA1L2	ENSG00000270106.6	TSNAX-DISC1	False	1
PCa53687_6	ENSG00000162946.22	DISC1	ENSG00000270106.6	TSNAX-DISC1	False	19
PCa53687_6	ENSG00000091137.14	SLC26A4	ENSG00000105865.11	DUS4L	False	13
PCa53687_6	ENSG00000091137.14	SLC26A4	ENSG00000105879.12	CBLL1	False	20
PCa53687_6	ENSG00000091137.14	SLC26A4	ENSG00000164597.13	COG5	True	20
PCa53687_6	ENSG00000105865.11	DUS4L	ENSG00000105879.12	CBLL1	False	13
PCa53687_6	ENSG00000105865.11	DUS4L	ENSG00000164597.13	COG5	False	13
PCa53687_6	ENSG00000105879.12	CBLL1	ENSG00000164597.13	COG5	False	20
PCa53687_7	ENSG00000008988.9	RPS20	ENSG00000170791.18	CHCHD7	False	5
PCa53687_7	ENSG00000008988.9	RPS20	ENSG00000181690.8	PLAG1	False	5
PCa53687_7	ENSG00000170791.18	CHCHD7	ENSG00000181690.8	PLAG1	False	5
PCa53687_7	ENSG00000147724.12	FAM135B	ENSG00000169436.17	COL22A1	False	2
PCa53687_8	ENSG00000172519.9	OR10H5	ENSG00000186115.13	CYP4F2	False	10
PCa53687_8	ENSG00000172519.9	OR10H5	ENSG00000186529.16	CYP4F3	False	10
PCa53687_8	ENSG00000172519.9	OR10H5	ENSG00000186723.4	AC114267.1	False	10
PCa53687_8	ENSG00000172519.9	OR10H5	ENSG00000196684.12	HSH2D	False	10
PCa53687_8	ENSG00000172519.9	OR10H5	ENSG00000267450.1	OR1AB1P	False	10
PCa53687_8	ENSG00000186115.13	CYP4F2	ENSG00000186529.16	CYP4F3	False	10
PCa53687_8	ENSG00000186115.13	CYP4F2	ENSG00000186723.4	AC114267.1	False	10
PCa53687_8	ENSG00000186115.13	CYP4F2	ENSG00000196684.12	HSH2D	False	10
PCa53687_8	ENSG00000186115.13	CYP4F2	ENSG00000267450.1	OR1AB1P	False	10
PCa53687_8	ENSG00000186529.16	CYP4F3	ENSG00000186723.4	AC114267.1	False	10
PCa53687_8	ENSG00000186529.16	CYP4F3	ENSG00000196684.12	HSH2D	False	13
PCa53687_8	ENSG00000186529.16	CYP4F3	ENSG00000267450.1	OR1AB1P	False	13
PCa53687_8	ENSG00000186723.4	AC114267.1	ENSG00000196684.12	HSH2D	False	10
PCa53687_8	ENSG00000186723.4	AC114267.1	ENSG00000267450.1	OR1AB1P	False	10
PCa53687_8	ENSG00000196684.12	HSH2D	ENSG00000267450.1	OR1AB1P	False	13
PCa53687_8	ENSG00000090263.16	MRPS33	ENSG00000090266.13	NDUFB2	False	10
PCa53687_8	ENSG00000090263.16	MRPS33	ENSG00000133597.11	ADCK2	False	10
PCa53687_8	ENSG00000090263.16	MRPS33	ENSG00000146966.13	DENND2A	False	10
PCa53687_8	ENSG00000090263.16	MRPS33	ENSG00000157764.13	BRAF	False	6
PCa53687_8	ENSG00000090263.16	MRPS33	ENSG00000261115.6	TMEM178B	False	2
PCa53687_8	ENSG00000090266.13	NDUFB2	ENSG00000133597.11	ADCK2	False	17
PCa53687_8	ENSG00000090266.13	NDUFB2	ENSG00000146966.13	DENND2A	False	15
PCa53687_8	ENSG00000090266.13	NDUFB2	ENSG00000157764.13	BRAF	False	10
PCa53687_8	ENSG00000090266.13	NDUFB2	ENSG00000261115.6	TMEM178B	False	4
PCa53687_8	ENSG00000133597.11	ADCK2	ENSG00000146966.13	DENND2A	False	18
PCa53687_8	ENSG00000133597.11	ADCK2	ENSG00000157764.13	BRAF	False	10
PCa53687_8	ENSG00000133597.11	ADCK2	ENSG00000261115.6	TMEM178B	False	4
PCa53687_8	ENSG00000146966.13	DENND2A	ENSG00000157764.13	BRAF	True	8
PCa53687_8	ENSG00000146966.13	DENND2A	ENSG00000261115.6	TMEM178B	False	4
PCa53687_8	ENSG00000157764.13	BRAF	ENSG00000261115.6	TMEM178B	False	4
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000117620.15	SLC35A3	False	7
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000122435.10	TRMT13	False	8
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000122477.12	LRRC39	False	8
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000156869.13	FRRS1	False	0
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000156876.10	SASS6	False	8
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000162694.14	EXTL2	False	8
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000162695.12	SLC30A7	False	0
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000170989.10	S1PR1	False	0
PCa56413_0	ENSG00000079335.20	CDC14A	ENSG00000283761.1	AC118553.2	False	7
PCa56413_0	ENSG00000117620.15	SLC35A3	ENSG00000122435.10	TRMT13	False	7
PCa56413_0	ENSG00000117620.15	SLC35A3	ENSG00000122477.12	LRRC39	False	7
PCa56413_0	ENSG00000117620.15	SLC35A3	ENSG00000156869.13	FRRS1	False	0
PCa56413_0	ENSG00000117620.15	SLC35A3	ENSG00000156876.10	SASS6	False	7
PCa56413_0	ENSG00000117620.15	SLC35A3	ENSG00000162694.14	EXTL2	False	7
PCa56413_0	ENSG00000117620.15	SLC35A3	ENSG00000162695.12	SLC30A7	False	0
PCa56413_0	ENSG00000117620.15	SLC35A3	ENSG00000170989.10	S1PR1	False	0
PCa56413_0	ENSG00000117620.15	SLC35A3	ENSG00000283761.1	AC118553.2	False	7
PCa56413_0	ENSG00000122435.10	TRMT13	ENSG00000122477.12	LRRC39	False	8
PCa56413_0	ENSG00000122435.10	TRMT13	ENSG00000156869.13	FRRS1	False	0
PCa56413_0	ENSG00000122435.10	TRMT13	ENSG00000156876.10	SASS6	False	8
PCa56413_0	ENSG00000122435.10	TRMT13	ENSG00000162694.14	EXTL2	False	8
PCa56413_0	ENSG00000122435.10	TRMT13	ENSG00000162695.12	SLC30A7	False	0
PCa56413_0	ENSG00000122435.10	TRMT13	ENSG00000170989.10	S1PR1	False	0
PCa56413_0	ENSG00000122435.10	TRMT13	ENSG00000283761.1	AC118553.2	False	7
PCa56413_0	ENSG00000122477.12	LRRC39	ENSG00000156869.13	FRRS1	False	0
PCa56413_0	ENSG00000122477.12	LRRC39	ENSG00000156876.10	SASS6	False	8
PCa56413_0	ENSG00000122477.12	LRRC39	ENSG00000162694.14	EXTL2	False	8
PCa56413_0	ENSG00000122477.12	LRRC39	ENSG00000162695.12	SLC30A7	False	0
PCa56413_0	ENSG00000122477.12	LRRC39	ENSG00000170989.10	S1PR1	False	0
PCa56413_0	ENSG00000122477.12	LRRC39	ENSG00000283761.1	AC118553.2	False	7
PCa56413_0	ENSG00000156869.13	FRRS1	ENSG00000156876.10	SASS6	False	0
PCa56413_0	ENSG00000156869.13	FRRS1	ENSG00000162694.14	EXTL2	False	0
PCa56413_0	ENSG00000156869.13	FRRS1	ENSG00000162695.12	SLC30A7	False	0
PCa56413_0	ENSG00000156869.13	FRRS1	ENSG00000170989.10	S1PR1	False	0
PCa56413_0	ENSG00000156869.13	FRRS1	ENSG00000283761.1	AC118553.2	False	0
PCa56413_0	ENSG00000156876.10	SASS6	ENSG00000162694.14	EXTL2	False	8
PCa56413_0	ENSG00000156876.10	SASS6	ENSG00000162695.12	SLC30A7	False	0
PCa56413_0	ENSG00000156876.10	SASS6	ENSG00000170989.10	S1PR1	False	0
PCa56413_0	ENSG00000156876.10	SASS6	ENSG00000283761.1	AC118553.2	False	7
PCa56413_0	ENSG00000162694.14	EXTL2	ENSG00000162695.12	SLC30A7	False	6
PCa56413_0	ENSG00000162694.14	EXTL2	ENSG00000170989.10	S1PR1	False	1
PCa56413_0	ENSG00000162694.14	EXTL2	ENSG00000283761.1	AC118553.2	False	7
PCa56413_0	ENSG00000162695.12	SLC30A7	ENSG00000170989.10	S1PR1	False	5
PCa56413_0	ENSG00000162695.12	SLC30A7	ENSG00000283761.1	AC118553.2	False	0
PCa56413_0	ENSG00000170989.10	S1PR1	ENSG00000283761.1	AC118553.2	False	0
PCa56413_0	ENSG00000104044.16	OCA2	ENSG00000104059.4	FAM189A1	False	0
PCa56413_0	ENSG00000104044.16	OCA2	ENSG00000128731.17	HERC2	False	12
PCa56413_0	ENSG00000104044.16	OCA2	ENSG00000166206.15	GABRB3	False	12
PCa56413_0	ENSG00000104044.16	OCA2	ENSG00000182256.13	GABRG3	False	7
PCa56413_0	ENSG00000104044.16	OCA2	ENSG00000186297.12	GABRA5	False	12
PCa56413_0	ENSG00000104059.4	FAM189A1	ENSG00000128731.17	HERC2	False	0
PCa56413_0	ENSG00000128731.17	HERC2	ENSG00000166206.15	GABRB3	False	12
PCa56413_0	ENSG00000128731.17	HERC2	ENSG00000182256.13	GABRG3	False	7
PCa56413_0	ENSG00000128731.17	HERC2	ENSG00000186297.12	GABRA5	False	12
PCa56413_0	ENSG00000166206.15	GABRB3	ENSG00000182256.13	GABRG3	False	7
PCa56413_0	ENSG00000166206.15	GABRB3	ENSG00000186297.12	GABRA5	False	14
PCa56413_0	ENSG00000182256.13	GABRG3	ENSG00000186297.12	GABRA5	False	7
PCa56413_1	ENSG00000116016.14	EPAS1	ENSG00000171132.14	PRKCE	False	39
PCa56413_1	ENSG00000087206.17	UIMC1	ENSG00000113761.12	ZNF346	False	4
PCa56413_1	ENSG00000087206.17	UIMC1	ENSG00000160867.15	FGFR4	False	4
PCa56413_1	ENSG00000087206.17	UIMC1	ENSG00000165671.20	NSD1	False	0
PCa56413_1	ENSG00000113761.12	ZNF346	ENSG00000160867.15	FGFR4	False	7
PCa56413_1	ENSG00000113761.12	ZNF346	ENSG00000165671.20	NSD1	False	1
PCa56413_1	ENSG00000160867.15	FGFR4	ENSG00000165671.20	NSD1	False	3
PCa56413_10	ENSG00000077782.20	FGFR1	ENSG00000147526.20	TACC1	False	14
PCa56413_10	ENSG00000077782.20	FGFR1	ENSG00000147548.17	NSD3	False	14
PCa56413_10	ENSG00000077782.20	FGFR1	ENSG00000165046.12	LETM2	False	14
PCa56413_10	ENSG00000077782.20	FGFR1	ENSG00000196166.4	C8orf86	False	4
PCa56413_10	ENSG00000077782.20	FGFR1	ENSG00000239218.2	RPS20P22	False	14
PCa56413_10	ENSG00000147526.20	TACC1	ENSG00000147548.17	NSD3	False	14
PCa56413_10	ENSG00000147526.20	TACC1	ENSG00000165046.12	LETM2	False	14
PCa56413_10	ENSG00000147526.20	TACC1	ENSG00000196166.4	C8orf86	False	4
PCa56413_10	ENSG00000147526.20	TACC1	ENSG00000239218.2	RPS20P22	False	14
PCa56413_10	ENSG00000147548.17	NSD3	ENSG00000165046.12	LETM2	False	14
PCa56413_10	ENSG00000147548.17	NSD3	ENSG00000196166.4	C8orf86	False	4
PCa56413_10	ENSG00000147548.17	NSD3	ENSG00000239218.2	RPS20P22	False	14
PCa56413_10	ENSG00000165046.12	LETM2	ENSG00000196166.4	C8orf86	False	4
PCa56413_10	ENSG00000165046.12	LETM2	ENSG00000239218.2	RPS20P22	False	14
PCa56413_10	ENSG00000196166.4	C8orf86	ENSG00000239218.2	RPS20P22	False	4
PCa56413_10	ENSG00000059728.11	MXD1	ENSG00000087338.5	GMCL1	False	4
PCa56413_10	ENSG00000059728.11	MXD1	ENSG00000115977.19	AAK1	False	0
PCa56413_10	ENSG00000059728.11	MXD1	ENSG00000124380.11	SNRNP27	False	12
PCa56413_10	ENSG00000059728.11	MXD1	ENSG00000169599.12	NFU1	False	0
PCa56413_10	ENSG00000059728.11	MXD1	ENSG00000196975.16	ANXA4	False	0
PCa56413_10	ENSG00000059728.11	MXD1	ENSG00000198380.12	GFPT1	False	0
PCa56413_10	ENSG00000059728.11	MXD1	ENSG00000275381.1	AC019206.1	False	0
