SampleID	Distance_Bin	N_Bin	N_Total	Freq	Bin_Lower	Bin_Mid	Bin_Upper
4DNFINSKEZND	(1.02e+05,1.08e+05]	2126	200323	0.0106128602307274	102000	105000	108000
4DNFINSKEZND	(1.08e+05,1.12e+05]	2086	200323	0.0104131827099235	108000	110000	112000
4DNFINSKEZND	(1.12e+05,1.18e+05]	2119	200323	0.0105779166645867	112000	115000	118000
4DNFINSKEZND	(1.18e+05,1.22e+05]	2178	200323	0.0108724410077724	118000	120000	122000
4DNFINSKEZND	(1.22e+05,1.28e+05]	2191	200323	0.0109373362020337	122000	125000	128000
4DNFINSKEZND	(1.28e+05,1.32e+05]	2080	200323	0.0103832310818029	128000	130000	132000
4DNFINSKEZND	(1.32e+05,1.38e+05]	2247	200323	0.0112168847311592	132000	135000	138000
4DNFINSKEZND	(1.38e+05,1.42e+05]	2251	200323	0.0112368524832396	138000	140000	142000
4DNFINSKEZND	(1.42e+05,1.48e+05]	2162	200323	0.0107925699994509	142000	145000	148000
4DNFINSKEZND	(1.48e+05,1.52e+05]	2270	200323	0.0113316993056214	148000	150000	152000
4DNFINSKEZND	(1.52e+05,1.58e+05]	2303	200323	0.0114964332602846	152000	155000	158000
4DNFINSKEZND	(1.58e+05,1.62e+05]	2209	200323	0.0110271910863955	158000	160000	162000
4DNFINSKEZND	(1.62e+05,1.68e+05]	2256	200323	0.0112618121733401	162000	165000	168000
4DNFINSKEZND	(1.68e+05,1.72e+05]	2276	200323	0.011361650933742	168000	170000	172000
4DNFINSKEZND	(1.72e+05,1.78e+05]	2329	200323	0.0116262236488072	172000	175000	178000
4DNFINSKEZND	(1.78e+05,1.82e+05]	2233	200323	0.0111469975988778	178000	180000	182000
4DNFINSKEZND	(1.82e+05,1.88e+05]	2370	200323	0.0118308931076312	182000	185000	188000
4DNFINSKEZND	(1.88e+05,1.92e+05]	2274	200323	0.0113516670577018	188000	190000	192000
4DNFINSKEZND	(1.92e+05,1.98e+05]	2289	200323	0.0114265461280033	192000	195000	198000
4DNFIT64Q7A3		2129	200781	0.0106035929694543			
4DNFIT64Q7A3	(-1.98e+05,-1.92e+05]	2203	200781	0.0109721537396467	-198000	-195000	-192000
