w	s1	s2	BPscore
400000	Benign-Prostate-1595983	PCa57294	0.5147740373413844
400000	PCa57294	Benign-Prostate-1664855	0.51639511527804
400000	Benign-Prostate-1664855	PCa57294	0.51639511527804
400000	PCa57294	Benign-Prostate-3320942	0.5161468436680893
400000	Benign-Prostate-3320942	PCa57294	0.5161468436680893
400000	PCa57294	Benign-Prostate-3330581	0.5017768898901944
400000	Benign-Prostate-3330581	PCa57294	0.5017768898901944
400000	PCa58215	Benign-Prostate-1648133	0.5069583291779092
400000	Benign-Prostate-1648133	PCa58215	0.5069583291779092
400000	PCa58215	Benign-Prostate-1595983	0.2616578446214244
400000	Benign-Prostate-1595983	PCa58215	0.2616578446214244
400000	PCa58215	Benign-Prostate-1664855	0.26919831298078817
400000	Benign-Prostate-1664855	PCa58215	0.26919831298078817
400000	PCa58215	Benign-Prostate-3320942	0.2617206314211342
400000	Benign-Prostate-3320942	PCa58215	0.2617206314211342
400000	PCa58215	Benign-Prostate-3330581	0.27361179548311554
400000	Benign-Prostate-3330581	PCa58215	0.27361179548311554
400000	Benign-Prostate-1648133	Benign-Prostate-1595983	0.50358665220265
400000	Benign-Prostate-1595983	Benign-Prostate-1648133	0.50358665220265
400000	Benign-Prostate-1648133	Benign-Prostate-1664855	0.49583373380971263
400000	Benign-Prostate-1664855	Benign-Prostate-1648133	0.49583373380971263
400000	Benign-Prostate-1648133	Benign-Prostate-3320942	0.4916016580561918
400000	Benign-Prostate-3320942	Benign-Prostate-1648133	0.4916016580561918
400000	Benign-Prostate-1648133	Benign-Prostate-3330581	0.4936746292114291
400000	Benign-Prostate-3330581	Benign-Prostate-1648133	0.4936746292114291
400000	Benign-Prostate-1595983	Benign-Prostate-1664855	0.26562159950077735
400000	Benign-Prostate-1664855	Benign-Prostate-1595983	0.26562159950077735
400000	Benign-Prostate-1595983	Benign-Prostate-3320942	0.2695539677433081
400000	Benign-Prostate-3320942	Benign-Prostate-1595983	0.2695539677433081
400000	Benign-Prostate-1595983	Benign-Prostate-3330581	0.2712247019527447
400000	Benign-Prostate-3330581	Benign-Prostate-1595983	0.2712247019527447
400000	Benign-Prostate-1664855	Benign-Prostate-3320942	0.2348019543417053
400000	Benign-Prostate-3320942	Benign-Prostate-1664855	0.2348019543417053
400000	Benign-Prostate-1664855	Benign-Prostate-3330581	0.27517189279505827
400000	Benign-Prostate-3330581	Benign-Prostate-1664855	0.27517189279505827
400000	Benign-Prostate-3320942	Benign-Prostate-3330581	0.26073802140957386
400000	Benign-Prostate-3330581	Benign-Prostate-3320942	0.26073802140957386
960000	PCa13266	PCa13848	0.20478581688579386
960000	PCa13848	PCa13266	0.20478581688579386
960000	PCa13266	PCa14121	0.2003435762708385
960000	PCa14121	PCa13266	0.2003435762708385
960000	PCa13266	PCa19121	0.19695639416689176
960000	PCa19121	PCa13266	0.19695639416689176
960000	PCa13266	PCa3023	0.40283720982280063
960000	PCa3023	PCa13266	0.40283720982280063
960000	PCa13266	PCa33173	0.1523728578941932
960000	PCa33173	PCa13266	0.1523728578941932
960000	PCa13266	PCa40507	0.19759520189821644
960000	PCa40507	PCa13266	0.19759520189821644
960000	PCa13266	PCa51852	0.18840846810855968
960000	PCa51852	PCa13266	0.18840846810855968
960000	PCa13266	PCa53687	0.19538297561557263
960000	PCa53687	PCa13266	0.19538297561557263
960000	PCa13266	PCa56413	0.20080253611519747
960000	PCa56413	PCa13266	0.20080253611519747
960000	PCa13266	PCa57294	0.19311541982152586
960000	PCa57294	PCa13266	0.19311541982152586
960000	PCa13266	PCa58215	0.18423848892601727
960000	PCa58215	PCa13266	0.18423848892601727
960000	PCa13266	Benign-Prostate-1648133	0.1590481757234119
960000	Benign-Prostate-1648133	PCa13266	0.1590481757234119
960000	PCa13266	Benign-Prostate-1595983	0.1925496362910188
960000	Benign-Prostate-1595983	PCa13266	0.1925496362910188
960000	PCa13266	Benign-Prostate-1664855	0.1835356782425943
960000	Benign-Prostate-1664855	PCa13266	0.1835356782425943
960000	PCa13266	Benign-Prostate-3320942	0.1691879130959726
960000	Benign-Prostate-3320942	PCa13266	0.1691879130959726
960000	PCa13266	Benign-Prostate-3330581	0.1646352455599616
960000	Benign-Prostate-3330581	PCa13266	0.1646352455599616
960000	PCa13848	PCa14121	0.23128514297092825
960000	PCa14121	PCa13848	0.23128514297092825
960000	PCa13848	PCa19121	0.1872960511548543
960000	PCa19121	PCa13848	0.1872960511548543
960000	PCa13848	PCa3023	0.40444872152453487
960000	PCa3023	PCa13848	0.40444872152453487
960000	PCa13848	PCa33173	0.18905629653753017
960000	PCa33173	PCa13848	0.18905629653753017
960000	PCa13848	PCa40507	0.22555960295858143
960000	PCa40507	PCa13848	0.22555960295858143
960000	PCa13848	PCa51852	0.20941071628937014
960000	PCa51852	PCa13848	0.20941071628937014
960000	PCa13848	PCa53687	0.20952569124192563
960000	PCa53687	PCa13848	0.20952569124192563
960000	PCa13848	PCa56413	0.2038408172232583
960000	PCa56413	PCa13848	0.2038408172232583
960000	PCa13848	PCa57294	0.22689192481041057
960000	PCa57294	PCa13848	0.22689192481041057
960000	PCa13848	PCa58215	0.18962544571928203
960000	PCa58215	PCa13848	0.18962544571928203
960000	PCa13848	Benign-Prostate-1648133	0.20238370794157207
960000	Benign-Prostate-1648133	PCa13848	0.20238370794157207
960000	PCa13848	Benign-Prostate-1595983	0.1926508451194425
960000	Benign-Prostate-1595983	PCa13848	0.1926508451194425
960000	PCa13848	Benign-Prostate-1664855	0.21748118948280482
960000	Benign-Prostate-1664855	PCa13848	0.21748118948280482
960000	PCa13848	Benign-Prostate-3320942	0.22273069401918935
960000	Benign-Prostate-3320942	PCa13848	0.22273069401918935
960000	PCa13848	Benign-Prostate-3330581	0.19523045910778844
960000	Benign-Prostate-3330581	PCa13848	0.19523045910778844
960000	PCa14121	PCa19121	0.20084086193184847
960000	PCa19121	PCa14121	0.20084086193184847
960000	PCa14121	PCa3023	0.4080706337083615
960000	PCa3023	PCa14121	0.4080706337083615
960000	PCa14121	PCa33173	0.19210699384524046
960000	PCa33173	PCa14121	0.19210699384524046
960000	PCa14121	PCa40507	0.21616625243005297
960000	PCa40507	PCa14121	0.21616625243005297
960000	PCa14121	PCa51852	0.2052245525000714
960000	PCa51852	PCa14121	0.2052245525000714
960000	PCa14121	PCa53687	0.19223121425721185
960000	PCa53687	PCa14121	0.19223121425721185
960000	PCa14121	PCa56413	0.19291417430653834
960000	PCa56413	PCa14121	0.19291417430653834
960000	PCa14121	PCa57294	0.18866696763241822
960000	PCa57294	PCa14121	0.18866696763241822
960000	PCa14121	PCa58215	0.19717460137432746
960000	PCa58215	PCa14121	0.19717460137432746
960000	PCa14121	Benign-Prostate-1648133	0.2031921850067417
960000	Benign-Prostate-1648133	PCa14121	0.2031921850067417
960000	PCa14121	Benign-Prostate-1595983	0.22208541901079018
960000	Benign-Prostate-1595983	PCa14121	0.22208541901079018
960000	PCa14121	Benign-Prostate-1664855	0.2295845604485392
960000	Benign-Prostate-1664855	PCa14121	0.2295845604485392
960000	PCa14121	Benign-Prostate-3320942	0.21720216952109303
960000	Benign-Prostate-3320942	PCa14121	0.21720216952109303
960000	PCa14121	Benign-Prostate-3330581	0.22067407452679966
960000	Benign-Prostate-3330581	PCa14121	0.22067407452679966
960000	PCa19121	PCa3023	0.4060919645201553
960000	PCa3023	PCa19121	0.4060919645201553
960000	PCa19121	PCa33173	0.1773004778751952
960000	PCa33173	PCa19121	0.1773004778751952
960000	PCa19121	PCa40507	0.21569413833468642
960000	PCa40507	PCa19121	0.21569413833468642
960000	PCa19121	PCa51852	0.19290156642852904
960000	PCa51852	PCa19121	0.19290156642852904
960000	PCa19121	PCa53687	0.18583495698333424
960000	PCa53687	PCa19121	0.18583495698333424
960000	PCa19121	PCa56413	0.17897213098894782
960000	PCa56413	PCa19121	0.17897213098894782
960000	PCa19121	PCa57294	0.19572957043702016
960000	PCa57294	PCa19121	0.19572957043702016
960000	PCa19121	PCa58215	0.1892766373400949
960000	PCa58215	PCa19121	0.1892766373400949
960000	PCa19121	Benign-Prostate-1648133	0.19698837233181324
960000	Benign-Prostate-1648133	PCa19121	0.19698837233181324
960000	PCa19121	Benign-Prostate-1595983	0.20697962674548398
960000	Benign-Prostate-1595983	PCa19121	0.20697962674548398
960000	PCa19121	Benign-Prostate-1664855	0.22669421927393021
960000	Benign-Prostate-1664855	PCa19121	0.22669421927393021
960000	PCa19121	Benign-Prostate-3320942	0.21022177446582646
960000	Benign-Prostate-3320942	PCa19121	0.21022177446582646
960000	PCa19121	Benign-Prostate-3330581	0.20362032110648703
960000	Benign-Prostate-3330581	PCa19121	0.20362032110648703
960000	PCa3023	PCa33173	0.4041297844761876
960000	PCa33173	PCa3023	0.4041297844761876
960000	PCa3023	PCa40507	0.40268447538143526
960000	PCa40507	PCa3023	0.40268447538143526
960000	PCa3023	PCa51852	0.41755705461554404
960000	PCa51852	PCa3023	0.41755705461554404
960000	PCa3023	PCa53687	0.40421454653791583
960000	PCa53687	PCa3023	0.40421454653791583
960000	PCa3023	PCa56413	0.4082996610331386
960000	PCa56413	PCa3023	0.4082996610331386
960000	PCa3023	PCa57294	0.4133425263537671
960000	PCa57294	PCa3023	0.4133425263537671
960000	PCa3023	PCa58215	0.40615052937440405
960000	PCa58215	PCa3023	0.40615052937440405
960000	PCa3023	Benign-Prostate-1648133	0.4054521674386293
960000	Benign-Prostate-1648133	PCa3023	0.4054521674386293
960000	PCa3023	Benign-Prostate-1595983	0.4094069557670939
960000	Benign-Prostate-1595983	PCa3023	0.4094069557670939
960000	PCa3023	Benign-Prostate-1664855	0.397738629689868
960000	Benign-Prostate-1664855	PCa3023	0.397738629689868
960000	PCa3023	Benign-Prostate-3320942	0.4134091285051354
960000	Benign-Prostate-3320942	PCa3023	0.4134091285051354
960000	PCa3023	Benign-Prostate-3330581	0.3979244291941792
960000	Benign-Prostate-3330581	PCa3023	0.3979244291941792
960000	PCa33173	PCa40507	0.19831664906443175
960000	PCa40507	PCa33173	0.19831664906443175
960000	PCa33173	PCa51852	0.1901225135128508
960000	PCa51852	PCa33173	0.1901225135128508
960000	PCa33173	PCa53687	0.18282895418108083
960000	PCa53687	PCa33173	0.18282895418108083
960000	PCa33173	PCa56413	0.18329198365427443
960000	PCa56413	PCa33173	0.18329198365427443
960000	PCa33173	PCa57294	0.1854213470877525
960000	PCa57294	PCa33173	0.1854213470877525
960000	PCa33173	PCa58215	0.16004978446235255
960000	PCa58215	PCa33173	0.16004978446235255
960000	PCa33173	Benign-Prostate-1648133	0.14913061975709974
960000	Benign-Prostate-1648133	PCa33173	0.14913061975709974
960000	PCa33173	Benign-Prostate-1595983	0.17558998741688164
960000	Benign-Prostate-1595983	PCa33173	0.17558998741688164
960000	PCa33173	Benign-Prostate-1664855	0.1717203758576989
960000	Benign-Prostate-1664855	PCa33173	0.1717203758576989
960000	PCa33173	Benign-Prostate-3320942	0.16108813512068781
960000	Benign-Prostate-3320942	PCa33173	0.16108813512068781
960000	PCa33173	Benign-Prostate-3330581	0.154008895919076
960000	Benign-Prostate-3330581	PCa33173	0.154008895919076
960000	PCa40507	PCa51852	0.2050118554732276
960000	PCa51852	PCa40507	0.2050118554732276
960000	PCa40507	PCa53687	0.20758416980830768
960000	PCa53687	PCa40507	0.20758416980830768
960000	PCa40507	PCa56413	0.20720348039130698
960000	PCa56413	PCa40507	0.20720348039130698
960000	PCa40507	PCa57294	0.21956908207712852
960000	PCa57294	PCa40507	0.21956908207712852
960000	PCa40507	PCa58215	0.2159450193866922
960000	PCa58215	PCa40507	0.2159450193866922
960000	PCa40507	Benign-Prostate-1648133	0.22074887447224553
960000	Benign-Prostate-1648133	PCa40507	0.22074887447224553
960000	PCa40507	Benign-Prostate-1595983	0.23392214603381328
960000	Benign-Prostate-1595983	PCa40507	0.23392214603381328
960000	PCa40507	Benign-Prostate-1664855	0.22695492983947557
960000	Benign-Prostate-1664855	PCa40507	0.22695492983947557
960000	PCa40507	Benign-Prostate-3320942	0.2220738001984636
960000	Benign-Prostate-3320942	PCa40507	0.2220738001984636
960000	PCa40507	Benign-Prostate-3330581	0.2184182871616304
960000	Benign-Prostate-3330581	PCa40507	0.2184182871616304
960000	PCa51852	PCa53687	0.19377582216004197
960000	PCa53687	PCa51852	0.19377582216004197
960000	PCa51852	PCa56413	0.2004340528303038
960000	PCa56413	PCa51852	0.2004340528303038
960000	PCa51852	PCa57294	0.19460206926357196
960000	PCa57294	PCa51852	0.19460206926357196
960000	PCa51852	PCa58215	0.19817897488746777
960000	PCa58215	PCa51852	0.19817897488746777
960000	PCa51852	Benign-Prostate-1648133	0.20300170663406825
960000	Benign-Prostate-1648133	PCa51852	0.20300170663406825
960000	PCa51852	Benign-Prostate-1595983	0.20334531429183264
960000	Benign-Prostate-1595983	PCa51852	0.20334531429183264
960000	PCa51852	Benign-Prostate-1664855	0.22388806723749038
960000	Benign-Prostate-1664855	PCa51852	0.22388806723749038
960000	PCa51852	Benign-Prostate-3320942	0.2156622615008404
960000	Benign-Prostate-3320942	PCa51852	0.2156622615008404
960000	PCa51852	Benign-Prostate-3330581	0.20909305250833873
960000	Benign-Prostate-3330581	PCa51852	0.20909305250833873
960000	PCa53687	PCa56413	0.20090537514829793
960000	PCa56413	PCa53687	0.20090537514829793
960000	PCa53687	PCa57294	0.18564309341566115
960000	PCa57294	PCa53687	0.18564309341566115
960000	PCa53687	PCa58215	0.1824571253410225
960000	PCa58215	PCa53687	0.1824571253410225
960000	PCa53687	Benign-Prostate-1648133	0.21391401509133556
960000	Benign-Prostate-1648133	PCa53687	0.21391401509133556
960000	PCa53687	Benign-Prostate-1595983	0.211052162607698
960000	Benign-Prostate-1595983	PCa53687	0.211052162607698
960000	PCa53687	Benign-Prostate-1664855	0.2284810860932733
960000	Benign-Prostate-1664855	PCa53687	0.2284810860932733
960000	PCa53687	Benign-Prostate-3320942	0.22497244819581205
960000	Benign-Prostate-3320942	PCa53687	0.22497244819581205
960000	PCa53687	Benign-Prostate-3330581	0.21237443464991085
960000	Benign-Prostate-3330581	PCa53687	0.21237443464991085
960000	PCa56413	PCa57294	0.20411506996198892
960000	PCa57294	PCa56413	0.20411506996198892
960000	PCa56413	PCa58215	0.18538834281858985
960000	PCa58215	PCa56413	0.18538834281858985
960000	PCa56413	Benign-Prostate-1648133	0.19407284738037553
960000	Benign-Prostate-1648133	PCa56413	0.19407284738037553
960000	PCa56413	Benign-Prostate-1595983	0.20685856946599585
960000	Benign-Prostate-1595983	PCa56413	0.20685856946599585
960000	PCa56413	Benign-Prostate-1664855	0.21809756837258062
960000	Benign-Prostate-1664855	PCa56413	0.21809756837258062
960000	PCa56413	Benign-Prostate-3320942	0.21431728934728234
960000	Benign-Prostate-3320942	PCa56413	0.21431728934728234
960000	PCa56413	Benign-Prostate-3330581	0.2086341787370347
960000	Benign-Prostate-3330581	PCa56413	0.2086341787370347
960000	PCa57294	PCa58215	0.19112512248475552
960000	PCa58215	PCa57294	0.19112512248475552
960000	PCa57294	Benign-Prostate-1648133	0.2037403176808436
960000	Benign-Prostate-1648133	PCa57294	0.2037403176808436
960000	PCa57294	Benign-Prostate-1595983	0.22050962751392705
960000	Benign-Prostate-1595983	PCa57294	0.22050962751392705
960000	PCa57294	Benign-Prostate-1664855	0.2304787912844958
960000	Benign-Prostate-1664855	PCa57294	0.2304787912844958
960000	PCa57294	Benign-Prostate-3320942	0.21648226607523616
960000	Benign-Prostate-3320942	PCa57294	0.21648226607523616
960000	PCa57294	Benign-Prostate-3330581	0.21160904934724614
960000	Benign-Prostate-3330581	PCa57294	0.21160904934724614
960000	PCa58215	Benign-Prostate-1648133	0.1780394059187078
960000	Benign-Prostate-1648133	PCa58215	0.1780394059187078
960000	PCa58215	Benign-Prostate-1595983	0.17728458176921771
960000	Benign-Prostate-1595983	PCa58215	0.17728458176921771
960000	PCa58215	Benign-Prostate-1664855	0.19840703187690664
960000	Benign-Prostate-1664855	PCa58215	0.19840703187690664
960000	PCa58215	Benign-Prostate-3320942	0.19817974677365743
960000	Benign-Prostate-3320942	PCa58215	0.19817974677365743
960000	PCa58215	Benign-Prostate-3330581	0.17707433553565735
960000	Benign-Prostate-3330581	PCa58215	0.17707433553565735
960000	Benign-Prostate-1648133	Benign-Prostate-1595983	0.16384321733927987
960000	Benign-Prostate-1595983	Benign-Prostate-1648133	0.16384321733927987
960000	Benign-Prostate-1648133	Benign-Prostate-1664855	0.14835958091069476
960000	Benign-Prostate-1664855	Benign-Prostate-1648133	0.14835958091069476
960000	Benign-Prostate-1648133	Benign-Prostate-3320942	0.1364266494535514
960000	Benign-Prostate-3320942	Benign-Prostate-1648133	0.1364266494535514
960000	Benign-Prostate-1648133	Benign-Prostate-3330581	0.15069168530328003
960000	Benign-Prostate-3330581	Benign-Prostate-1648133	0.15069168530328003
960000	Benign-Prostate-1595983	Benign-Prostate-1664855	0.18192493738750534
960000	Benign-Prostate-1664855	Benign-Prostate-1595983	0.18192493738750534
960000	Benign-Prostate-1595983	Benign-Prostate-3320942	0.19800062490428638
960000	Benign-Prostate-3320942	Benign-Prostate-1595983	0.19800062490428638
960000	Benign-Prostate-1595983	Benign-Prostate-3330581	0.17304985865869038
960000	Benign-Prostate-3330581	Benign-Prostate-1595983	0.17304985865869038
960000	Benign-Prostate-1664855	Benign-Prostate-3320942	0.16356283037812758
960000	Benign-Prostate-3320942	Benign-Prostate-1664855	0.16356283037812758
960000	Benign-Prostate-1664855	Benign-Prostate-3330581	0.1609168173508899
960000	Benign-Prostate-3330581	Benign-Prostate-1664855	0.1609168173508899
960000	Benign-Prostate-3320942	Benign-Prostate-3330581	0.1631018926678383
960000	Benign-Prostate-3330581	Benign-Prostate-3320942	0.1631018926678383
