SampleID	w	BPscore	window_step_abs_delta
PCa13266	19	0.08106234323847807	0.00028921765543087063
PCa13848	19	0.06711863808493795	0.002552318564222167
PCa14121	19	0.0829372731267484	0.0032801563033023895
PCa19121	19	0.075196278494412	0.002659432484854257
PCa3023	19	0.06844912951902385	0.0026935292912678155
PCa33173	19	0.06292908557781246	0.005651891857951369
PCa40507	19	0.08448478035399216	0.0038848328555151496
PCa51852	19	0.09177328968925744	0.002064207290140674
PCa53687	19	0.07780320300560213	0.005484480575970674
PCa56413	19	0.07169065938224635	0.003235317973999813
PCa57294	19	0.07732434250742436	0.0023427031544603766
PCa58215	19	0.06773918136110624	0.001670499685547333
Benign-Prostate-1595983	19	0.06730412983189431	0.0015868208394677757
Benign-Prostate-1648133	19	0.07342962837055132	0.0022864954044258257
Benign-Prostate-1664855	19	0.05974245040802693	0.003995366562782023
Benign-Prostate-3320942	19	0.0698873587267293	0.004348943811250533
Benign-Prostate-3330581	19	0.057349292395511585	0.007276235325108911
SRR7702334	19	0.050755737261672304	0.001292197742293985
SRR7702335	19	0.04292902075422689	0.004584278778961344
SRR8446383	19	0.04125872839213344	0.008142929650041097
SRR8446384	19	0.04381227363673271	0.0016768354118179007
SRR8446385	19	0.04795254878920063	0.0007338803946947414
SRR8446386	19	0.047426022254537445	0.001132529013976813
SRR8446387	19	0.05158208647149561	0.0028653550213409984
4DNFI6HDY7WZ	19	0.05967960558361742	0.0015129123038042994
4DNFITH978XV	19	0.05568902146428715	0.002380086273229824
4DNFIT64Q7A3	19	0.056631182464330826	0.0032692194789609025
4DNFINSKEZND	19	0.059977072364755975	0.0022324180356964596
4DNFIIV4M7TF	19	0.0727918909131366	0.001155045598495677
4DNFIXVAKX9Q	19	0.05772035762103281	0.005632501965389947
PCa13266	20	0.07911208864490182	0.0019502545935762422
PCa13848	20	0.06113138817963886	0.005987249905299093
PCa14121	20	0.07866079266876401	0.004276480457984386
PCa19121	20	0.07920903447297645	0.0040127559785644445
PCa3023	20	0.07099426883810935	0.002545139319085496
PCa33173	20	0.06372380326047833	0.0007947176826658686
PCa40507	20	0.08616547020804208	0.0016806898540499132
PCa51852	20	0.09048369743718133	0.0012895922520761022
PCa53687	20	0.07787383699099511	7.063398539297605e-05
PCa56413	20	0.06868992120924013	0.0030007381730062233
PCa57294	20	0.07304189207783622	0.004282450429588136
PCa58215	20	0.06723548438546911	0.0005036969756371246
Benign-Prostate-1595983	20	0.06656562211300615	0.0007385077188881567
Benign-Prostate-1648133	20	0.0717331744585171	0.0016964539120342265
Benign-Prostate-1664855	20	0.06272709882521003	0.002984648417183107
Benign-Prostate-3320942	20	0.06249682558828451	0.007390533138444788
Benign-Prostate-3330581	20	0.05847797649505632	0.0011286840995447384
SRR7702334	20	0.0507786784006894	2.294113901709499e-05
SRR7702335	20	0.0478606857088382	0.004931664954611316
SRR8446383	20	0.042951467917414325	0.001692739525280887
SRR8446384	20	0.040205905286403075	0.003606368350329632
SRR8446385	20	0.04915541305041598	0.001202864261215346
SRR8446386	20	0.05071471554418625	0.003288693289648807
SRR8446387	20	0.04792778095537229	0.0036543055161233212
4DNFI6HDY7WZ	20	0.058570280784115816	0.0011093247995016056
4DNFITH978XV	20	0.055643954685312316	4.506677897483241e-05
4DNFIT64Q7A3	20	0.05663071882968022	4.6363465060900166e-07
4DNFINSKEZND	20	0.05404578648707904	0.0059312858776769325
4DNFIIV4M7TF	20	0.06894746553336306	0.0038444253797735445
4DNFIXVAKX9Q	20	0.061913875642303245	0.004193518021270437
PCa13266	21	0.07556073357139918	0.0035513550735026406
PCa13848	21	0.06245665846651758	0.0013252702868787186
PCa14121	21	0.07678010057896871	0.0018806920897952994
PCa19121	21	0.07320690272340528	0.006002131749571163
PCa3023	21	0.0730208263068689	0.0020265574687595572
PCa33173	21	0.06537028362509781	0.0016464803646194792
PCa40507	21	0.07832549917054471	0.007839971037497367
PCa51852	21	0.0867804001111384	0.003703297326042937
PCa53687	21	0.07835457461031994	0.0004807376193248364
PCa56413	21	0.06414579040184702	0.004544130807393104
PCa57294	21	0.07204994184348133	0.000991950234354888
PCa58215	21	0.06368165679544764	0.0035538275900214716
Benign-Prostate-1595983	21	0.05943633584651917	0.007129286266486984
Benign-Prostate-1648133	21	0.06758908227398903	0.0041440921845280615
Benign-Prostate-1664855	21	0.05864663731999838	0.004080461505211651
Benign-Prostate-3320942	21	0.06207056212226902	0.0004262634660154932
Benign-Prostate-3330581	21	0.05328357418361027	0.00519440231144605
SRR7702334	21	0.04168671538129225	0.009091963019397152
SRR7702335	21	0.043152567825206024	0.004708117883632179
SRR8446383	21	0.041689625139644367	0.0012618427777699587
SRR8446384	21	0.041749964697191444	0.001544059410788369
SRR8446385	21	0.044058563048764925	0.005096850001651054
SRR8446386	21	0.04484495993387967	0.00586975561030658
SRR8446387	21	0.044198094993755266	0.0037296859616170255
4DNFI6HDY7WZ	21	0.052082070773798506	0.006488210010317311
4DNFITH978XV	21	0.049240315788583136	0.00640363889672918
4DNFIT64Q7A3	21	0.05078589337688516	0.005844825452795056
4DNFINSKEZND	21	0.051842812441627605	0.0022029740454514377
4DNFIIV4M7TF	21	0.06419899852369663	0.004748467009666427
4DNFIXVAKX9Q	21	0.05613153738812592	0.005782338254177323
PCa13266	22	0.0731626226235817	0.002398110947817486
PCa13848	22	0.06201364499040988	0.0004430134761077009
PCa14121	22	0.08110576204189962	0.00432566146293091
PCa19121	22	0.06963939495800482	0.0035675077654004628
PCa3023	22	0.06603291645086853	0.006987909856000368
PCa33173	22	0.06288326220855203	0.002487021416545776
PCa40507	22	0.07735728116291776	0.0009682180076269475
PCa51852	22	0.08829439213996221	0.0015139920288238101
PCa53687	22	0.07413324145525185	0.004221333155068091
PCa56413	22	0.061152137274167226	0.002993653127679796
PCa57294	22	0.07147438645212702	0.0005755553913543154
PCa58215	22	0.06780085408635635	0.004119197290908705
Benign-Prostate-1595983	22	0.06671878813110942	0.007282452284590249
Benign-Prostate-1648133	22	0.06853523962099511	0.0009461573470060797
Benign-Prostate-1664855	22	0.057130702959443606	0.001515934360554777
Benign-Prostate-3320942	22	0.053171524218068617	0.0088990379042004
Benign-Prostate-3330581	22	0.05340661940421039	0.00012304522060011674
SRR7702334	22	0.0432462704901277	0.0015595551088354517
SRR7702335	22	0.04139472428705001	0.0017578435381560148
SRR8446383	22	0.03952885916575064	0.0021607659738937246
SRR8446384	22	0.03718823252043135	0.004561732176760092
SRR8446385	22	0.04199044657572585	0.002068116473039075
SRR8446386	22	0.042480839072730925	0.002364120861148747
SRR8446387	22	0.0400836540692448	0.004114440924510465
4DNFI6HDY7WZ	22	0.05560472079751746	0.0035226500237189526
4DNFITH978XV	22	0.05319895565480308	0.003958639866219943
4DNFIT64Q7A3	22	0.052177646290878614	0.0013917529139934534
4DNFINSKEZND	22	0.04969662406831094	0.0021461883733166626
4DNFIIV4M7TF	22	0.06623681573923669	0.0020378172155400553
4DNFIXVAKX9Q	22	0.06058306567238721	0.004451528284261284
PCa13266	23	0.0783085941830937	0.005145971559512005
PCa13848	23	0.06233145020809289	0.0003178052176830079
PCa14121	23	0.07323960410178026	0.007866157940119356
PCa19121	23	0.06995404282920337	0.0003146478711985451
PCa3023	23	0.067053523603988	0.0010206071531194683
PCa33173	23	0.059408502437206356	0.0034747597713456757
PCa40507	23	0.08039675814821252	0.0030394769852947617
PCa51852	23	0.08990118350418373	0.0016067913642215242
PCa53687	23	0.07452264696317343	0.00038940550792157524
PCa56413	23	0.05997833892371726	0.0011737983504499644
PCa57294	23	0.07452994436348241	0.0030555579113553943
PCa58215	23	0.06383021938956096	0.003970634696795386
Benign-Prostate-1595983	23	0.06227915640507877	0.004439631726030645
Benign-Prostate-1648133	23	0.061605826079667324	0.0069294135413277905
Benign-Prostate-1664855	23	0.05261635827758365	0.004514344681859954
Benign-Prostate-3320942	23	0.06056109724923698	0.007389573031168363
Benign-Prostate-3330581	23	0.05702179694879183	0.0036151775445814396
SRR7702334	23	0.03986284546906155	0.0033834250210661512
SRR7702335	23	0.04136269132618764	3.203296086237012e-05
SRR8446383	23	0.04048980173735284	0.0009609425716021955
SRR8446384	23	0.038917054697725356	0.0017288221772940038
SRR8446385	23	0.03996212318860905	0.0020283233871168024
SRR8446386	23	0.041728588179285105	0.0007522508934458202
SRR8446387	23	0.041291817539333385	0.0012081634700885843
4DNFI6HDY7WZ	23	0.052904650028124896	0.0027000707693925624
4DNFITH978XV	23	0.05123438402953222	0.001964571625270861
4DNFIT64Q7A3	23	0.05175125093672481	0.00042639535415380653
4DNFINSKEZND	23	0.04993218880192144	0.00023556473361049934
4DNFIIV4M7TF	23	0.06276876777896419	0.0034680479602725023
4DNFIXVAKX9Q	23	0.05589670792909665	0.004686357743290556
PCa13266	24	0.07285143884578862	0.005457155337305078
PCa13848	24	0.054117735954748496	0.008213714253344391
PCa14121	24	0.07551515457109037	0.002275550469310106
PCa19121	24	0.06616101364455886	0.0037930291846445113
PCa3023	24	0.06629603542766674	0.0007574881763212638
PCa33173	24	0.061035966113595776	0.0016274636763894193
PCa40507	24	0.080419432872246	2.267472403347237e-05
PCa51852	24	0.07996715676377468	0.009934026740409052
PCa53687	24	0.07235159676277755	0.0021710502003958743
PCa56413	24	0.06177075126744506	0.0017924123437277964
PCa57294	24	0.06577780071153194	0.00875214365195047
PCa58215	24	0.06185265098428904	0.001977568405271919
Benign-Prostate-1595983	24	0.05392379846912297	0.0083553579359558
Benign-Prostate-1648133	24	0.05601594146317615	0.005589884616491174
Benign-Prostate-1664855	24	0.05011017762125835	0.0025061806563253033
Benign-Prostate-3320942	24	0.05553846284266725	0.005022634406569727
Benign-Prostate-3330581	24	0.053918366532641086	0.003103430416150743
SRR7702334	24	0.0414968331818974	0.0016339877128358493
SRR7702335	24	0.03798627105996872	0.00337642026621892
SRR8446383	24	0.036617792670773745	0.003872009066579092
SRR8446384	24	0.035388755476268546	0.00352829922145681
SRR8446385	24	0.04204292265733152	0.002080799468722472
SRR8446386	24	0.038726259183661946	0.003002328995623159
SRR8446387	24	0.043862643179622	0.0025708256402886126
4DNFI6HDY7WZ	24	0.048915290794736305	0.003989359233388591
4DNFITH978XV	24	0.049797837342064256	0.0014365466874679614
4DNFIT64Q7A3	24	0.04819803021425482	0.0035532207224699894
4DNFINSKEZND	24	0.052981348389415955	0.003049159587494514
4DNFIIV4M7TF	24	0.06842377644316937	0.00565500866420518
4DNFIXVAKX9Q	24	0.05227107113918824	0.003625636789908411
PCa13266	25	0.07299779799472042	0.00014635914893179613
PCa13848	25	0.06222965803712186	0.008111922082373366
PCa14121	25	0.07925324821087622	0.003738093639785847
PCa19121	25	0.06323276551122134	0.002928248133337516
PCa3023	25	0.06509867876634357	0.0011973566613231734
PCa33173	25	0.05975747004407597	0.0012784960695198036
PCa40507	25	0.0782503137304564	0.002169119141789591
PCa51852	25	0.08915290217806683	0.009185745414292151
PCa53687	25	0.07283730600087762	0.0004857092381000683
PCa56413	25	0.05988368213171161	0.0018870691357334504
PCa57294	25	0.06458654822996986	0.0011912524815620856
PCa58215	25	0.06066205712849482	0.0011905938557942239
Benign-Prostate-1595983	25	0.058329526420140825	0.004405727951017853
Benign-Prostate-1648133	25	0.05930754196023609	0.0032916004970599405
Benign-Prostate-1664855	25	0.04992037943860488	0.0001897981826534667
Benign-Prostate-3320942	25	0.05476004050808841	0.0007784223345788446
Benign-Prostate-3330581	25	0.05328017070153257	0.0006381958311085165
SRR7702334	25	0.04008193402944696	0.0014148991524504384
SRR7702335	25	0.040841634193177274	0.002855363133208555
SRR8446383	25	0.040110671671145015	0.00349287900037127
SRR8446384	25	0.03174177870829901	0.0036469767679695383
SRR8446385	25	0.038406805873381314	0.003636116783950205
SRR8446386	25	0.040118863364805565	0.0013926041811436196
SRR8446387	25	0.04083828979990411	0.0030243533797178895
4DNFI6HDY7WZ	25	0.05154942734023031	0.0026341365454940063
4DNFITH978XV	25	0.051499950430659365	0.0017021130885951086
4DNFIT64Q7A3	25	0.047151968287590454	0.0010460619266643642
4DNFINSKEZND	25	0.05068138154566444	0.0022999668437515136
4DNFIIV4M7TF	25	0.07015145330888528	0.001727676865715913
4DNFIXVAKX9Q	25	0.053533208073317476	0.0012621369341292363
PCa13266	26	0.07082819568047748	0.002169602314242944
PCa13848	26	0.06256452419856214	0.000334866161440274
PCa14121	26	0.07139531824710169	0.007857929963774532
PCa19121	26	0.06984726090908519	0.006614495397863851
PCa3023	26	0.061853772762029885	0.00324490600431368
PCa33173	26	0.0605877513016393	0.000830281257563327
PCa40507	26	0.07759134582195155	0.0006589679085048511
PCa51852	26	0.08300514463348134	0.0061477575445854915
PCa53687	26	0.07191975137557145	0.0009175546253061689
PCa56413	26	0.057353492099802325	0.0025301900319092824
PCa57294	26	0.0643348891140945	0.0002516591158753523
PCa58215	26	0.06047917208119387	0.00018288504730094857
Benign-Prostate-1595983	26	0.06037399785642771	0.0020444714362868877
Benign-Prostate-1648133	26	0.05534128575197523	0.003966256208260861
Benign-Prostate-1664855	26	0.050646331898590434	0.0007259524599855516
Benign-Prostate-3320942	26	0.056659970475587684	0.0018999299674992767
Benign-Prostate-3330581	26	0.05018513555632168	0.003095035145210888
SRR7702334	26	0.04083811639982363	0.0007561823703766749
SRR7702335	26	0.039070503253740445	0.0017711309394368296
SRR8446383	26	0.036444106436112116	0.0036665652350328995
SRR8446384	26	0.03663403476206137	0.00489225605376236
SRR8446385	26	0.040192010773297746	0.0017852048999164316
SRR8446386	26	0.04390229894718689	0.0037834355823813254
SRR8446387	26	0.03920172406206887	0.001636565737835237
4DNFI6HDY7WZ	26	0.045826859711754785	0.005722567628475526
4DNFITH978XV	26	0.049600152971007484	0.0018997974596518807
4DNFIT64Q7A3	26	0.048611276763455474	0.0014593084758650204
4DNFINSKEZND	26	0.04898693036681474	0.0016944511788496985
4DNFIIV4M7TF	26	0.06198471967997618	0.0081667336289091
4DNFIXVAKX9Q	26	0.05368610871396638	0.0001529006406489064
PCa13266	27	0.0655262526101828	0.005301943070294676
PCa13848	27	0.05042812724583732	0.012136396952724816
PCa14121	27	0.07253760123402055	0.0011422829869188605
PCa19121	27	0.07089060692449269	0.0010433460154074953
PCa3023	27	0.057971736091161824	0.003882036670868061
PCa33173	27	0.05665637937772614	0.003931371923913157
PCa40507	27	0.0735806211806222	0.004010724641329358
PCa51852	27	0.08696044868946345	0.0039553040559821145
PCa53687	27	0.06741274520495569	0.0045070061706157655
PCa56413	27	0.06063267396004621	0.003279181860243882
PCa57294	27	0.06689204783590856	0.002557158721814057
PCa58215	27	0.05809759536554732	0.0023815767156465453
Benign-Prostate-1595983	27	0.05424180588042898	0.006132191975998735
Benign-Prostate-1648133	27	0.05855949903887743	0.003218213286902201
Benign-Prostate-1664855	27	0.04839169666701612	0.002254635231574313
Benign-Prostate-3320942	27	0.053659217176347536	0.0030007532992401484
Benign-Prostate-3330581	27	0.04866110085051315	0.0015240347058085302
SRR7702334	27	0.039812159673038874	0.0010259567267847589
SRR7702335	27	0.04013827190344693	0.0010677686497064867
SRR8446383	27	0.039072702980400054	0.002628596544287938
SRR8446384	27	0.033375720856735985	0.003258313905325383
SRR8446385	27	0.04138297510907746	0.0011909643357797123
SRR8446386	27	0.042670917750295016	0.0012313811968918745
SRR8446387	27	0.03859402005692376	0.0006077040051451141
4DNFI6HDY7WZ	27	0.044969749329665375	0.0008571103820894099
4DNFITH978XV	27	0.044228473172967256	0.005371679798040228
4DNFIT64Q7A3	27	0.04652655959970201	0.002084717163753462
4DNFINSKEZND	27	0.05253122154519748	0.003544291178382737
4DNFIIV4M7TF	27	0.062333376838171056	0.0003486571581948761
4DNFIXVAKX9Q	27	0.055142416366738584	0.0014563076527722013
PCa13266	28	0.06331275865587858	0.002213493954304216
PCa13848	28	0.051182332970947444	0.0007542057251101256
PCa14121	28	0.0728935211548666	0.0003559199208460484
PCa19121	28	0.06693777533729317	0.003952831587199515
PCa3023	28	0.05236840292894986	0.005603333162211961
PCa33173	28	0.055844087013437335	0.0008122923642888066
PCa40507	28	0.0712238668853213	0.0023567542953008974
PCa51852	28	0.08263344870549107	0.004326999983972388
PCa53687	28	0.06636077193719414	0.0010519732677615468
PCa56413	28	0.057858055256243476	0.002774618703802731
PCa57294	28	0.058865060390272575	0.008026987445635986
PCa58215	28	0.05328529550928786	0.004812299856259465
Benign-Prostate-1595983	28	0.05493985270870201	0.0006980468282730343
Benign-Prostate-1648133	28	0.058951828658716905	0.0003923296198394752
Benign-Prostate-1664855	28	0.05196365910370415	0.003571962436688031
Benign-Prostate-3320942	28	0.05292044300994313	0.0007387741664044087
Benign-Prostate-3330581	28	0.04499418282170419	0.0036669180288089603
SRR7702334	28	0.03581642759763116	0.003995732075407717
SRR7702335	28	0.032534821844642	0.007603450058804931
SRR8446383	28	0.03595698410365636	0.003115718876743695
SRR8446384	28	0.031133182885974484	0.0022425379707615017
SRR8446385	28	0.04023040080666261	0.0011525743024148466
SRR8446386	28	0.038227563640371075	0.0044433541099239415
SRR8446387	28	0.037390486859496926	0.0012035331974268315
4DNFI6HDY7WZ	28	0.05255999934534007	0.007590250015674697
4DNFITH978XV	28	0.047285080241103776	0.00305660706813652
4DNFIT64Q7A3	28	0.04069226246310545	0.005834297136596563
4DNFINSKEZND	28	0.047845464082784374	0.0046857574624131065
4DNFIIV4M7TF	28	0.057849871799405476	0.00448350503876558
4DNFIXVAKX9Q	28	0.050902131755114044	0.00424028461162454
PCa13266	29	0.06282927180388434	0.00048348685199424424
PCa13848	29	0.05472256452046339	0.0035402315495159445
PCa14121	29	0.06979202515368284	0.0031014960011837567
PCa19121	29	0.06126004122550547	0.005677734111787701
PCa3023	29	0.05810720829343761	0.005738805364487745
PCa33173	29	0.048888299937629776	0.00695578707580756
PCa40507	29	0.07040774756567933	0.0008161193196419697
PCa51852	29	0.0786915054545669	0.00394194325092416
PCa53687	29	0.06005642008047104	0.006304351856723102
PCa56413	29	0.055799073216109774	0.002058982040133703
PCa57294	29	0.058112414323048936	0.000752646067223639
PCa58215	29	0.052679388131885364	0.000605907377402494
Benign-Prostate-1595983	29	0.049888693036160295	0.005051159672541716
Benign-Prostate-1648133	29	0.05786555568718353	0.0010862729715333738
Benign-Prostate-1664855	29	0.04804071351809246	0.003922945585611695
Benign-Prostate-3320942	29	0.04960689574063774	0.0033135472693053905
Benign-Prostate-3330581	29	0.04615886781252444	0.0011646849908202514
SRR7702334	29	0.04306083882626608	0.007244411228634923
SRR7702335	29	0.042953012224900944	0.010418190380258943
SRR8446383	29	0.03497560612382375	0.0009813779798326094
SRR8446384	29	0.03272982149986372	0.0015966386138892355
SRR8446385	29	0.03931649031554392	0.0009139104911186913
SRR8446386	29	0.03812838555291226	9.917808745881634e-05
SRR8446387	29	0.03770865199572005	0.00031816513622312526
4DNFI6HDY7WZ	29	0.048844793122086706	0.003715206223253366
4DNFITH978XV	29	0.04287652490865736	0.004408555332446419
4DNFIT64Q7A3	29	0.04520609613132601	0.004513833668220557
4DNFINSKEZND	29	0.04796103923547266	0.00011557515268828533
4DNFIIV4M7TF	29	0.057062801378889035	0.0007870704205164419
4DNFIXVAKX9Q	29	0.048867839654458116	0.002034292100655928
PCa13266	30	0.06308740219834971	0.00025813039446537234
PCa13848	30	0.050088203531783254	0.004634360988680135
PCa14121	30	0.06762276713194842	0.002169258021734413
PCa19121	30	0.05982467401837421	0.0014353672071312565
PCa3023	30	0.055683314347534325	0.0024238939459032827
PCa33173	30	0.05274399092031113	0.003855690982681355
PCa40507	30	0.06576462749034494	0.004643120075334392
PCa51852	30	0.07522914805403827	0.0034623574005286373
PCa53687	30	0.05383053425623425	0.00622588582423679
PCa56413	30	0.05362408091545677	0.002174992300653003
PCa57294	30	0.058598780022662264	0.0004863656996133281
PCa58215	30	0.05320910722593016	0.0005297190940447977
Benign-Prostate-1595983	30	0.05421482177627083	0.004326128740110534
Benign-Prostate-1648133	30	0.05885535656756896	0.0009898008803854302
Benign-Prostate-1664855	30	0.04333404016522891	0.0047066733528635454
Benign-Prostate-3320942	30	0.05465330463670392	0.005046408896066182
Benign-Prostate-3330581	30	0.04820147127759704	0.0020426034650725955
SRR7702334	30	0.034458897083749426	0.008601941742516654
SRR7702335	30	0.03493565692967631	0.008017355295224633
SRR8446383	30	0.03812513568687456	0.0031495295630508124
SRR8446384	30	0.0318337740770372	0.0008960474228265208
SRR8446385	30	0.03909502044562637	0.00022146986991754963
SRR8446386	30	0.03849465304646834	0.0003662674935560814
SRR8446387	30	0.03719339556066955	0.0005152564350505012
4DNFI6HDY7WZ	30	0.04837998267519057	0.0004648104468961342
4DNFITH978XV	30	0.04852700875643491	0.005650483847777554
4DNFIT64Q7A3	30	0.047500122587795464	0.002294026456469457
4DNFINSKEZND	30	0.0460674756094267	0.001893563626045959
4DNFIIV4M7TF	30	0.05861153096383616	0.0015487295849471241
4DNFIXVAKX9Q	30	0.0491085450899796	0.00024070543552148077
PCa13266	31	0.06331393575184839	0.00022653355349867843
PCa13848	31	0.05054943092444276	0.0004612273926595037
PCa14121	31	0.06637648827585911	0.001246278856089314
PCa19121	31	0.05746575719002516	0.0023589168283490516
PCa3023	31	0.05156530778785526	0.004118006559679067
PCa33173	31	0.04858892260329923	0.004155068317011901
PCa40507	31	0.06906609130415774	0.0033014638138127994
PCa51852	31	0.0704626577264824	0.0047664903275558695
PCa53687	31	0.06300205742012006	0.009171523163885816
PCa56413	31	0.051545814326312105	0.002078266589144666
PCa57294	31	0.05457613138579724	0.004022648636865023
PCa58215	31	0.050956716892340964	0.002252390333589198
Benign-Prostate-1595983	31	0.04494981009075786	0.00926501168551297
Benign-Prostate-1648133	31	0.052248433754353604	0.006606922813215357
Benign-Prostate-1664855	31	0.044441261544467626	0.0011072213792387153
Benign-Prostate-3320942	31	0.053194111508350836	0.0014591931283530826
Benign-Prostate-3330581	31	0.045461421628015676	0.0027400496495813623
SRR7702334	31	0.0328797114123334	0.0015791856714160238
SRR7702335	31	0.0362369632332964	0.0013013063036200895
SRR8446383	31	0.03446412674649779	0.00366100894037677
SRR8446384	31	0.031531355714133444	0.0003024183629037544
SRR8446385	31	0.03712951369657018	0.001965506749056191
SRR8446386	31	0.041113187491908856	0.0026185344454405166
SRR8446387	31	0.038250715870431835	0.0010573203097622857
4DNFI6HDY7WZ	31	0.0474333359452868	0.0009466467299037717
4DNFITH978XV	31	0.045339086999761295	0.003187921756673616
4DNFIT64Q7A3	31	0.04373597161022187	0.0037641509775735923
4DNFINSKEZND	31	0.04488902676055448	0.0011784488488722211
4DNFIIV4M7TF	31	0.06123206366118657	0.0026205326973504084
4DNFIXVAKX9Q	31	0.04982296288424097	0.0007144177942613739
PCa13266	32	0.06303338811550122	0.0002805476363471754
PCa13848	32	0.050724553731361935	0.0001751228069191771
PCa14121	32	0.0670918324103782	0.0007153441345190831
PCa19121	32	0.057172153085178104	0.0002936041048470575
PCa3023	32	0.05458113084705377	0.003015823059198515
PCa33173	32	0.05158035491203549	0.002991432308736261
PCa40507	32	0.07109813443652305	0.0020320431323653104
PCa51852	32	0.0717153488992649	0.0012526911727824969
PCa53687	32	0.06257145146091145	0.0004306059592086159
PCa56413	32	0.053003829170102046	0.0014580148437899412
PCa57294	32	0.053846247306601286	0.0007298840791959554
PCa58215	32	0.04654041999854871	0.004416296893792256
Benign-Prostate-1595983	32	0.04856687640599354	0.00361706631523568
Benign-Prostate-1648133	32	0.050819861017481226	0.0014285727368723786
Benign-Prostate-1664855	32	0.04443735879475055	3.902749717073217e-06
Benign-Prostate-3320942	32	0.0526989194585019	0.0004951920498489359
Benign-Prostate-3330581	32	0.038539765529245554	0.006921656098770122
SRR7702334	32	0.03662194960603956	0.003742238193706157
SRR7702335	32	0.03565652725201606	0.0005804359812803389
SRR8446383	32	0.031659182013540586	0.0028049447329572055
SRR8446384	32	0.0281880773472696	0.003343278366863843
SRR8446385	32	0.04008631416682281	0.002956800470252631
SRR8446386	32	0.03552814378697842	0.005585043704930438
SRR8446387	32	0.03164929861652648	0.006601417253905353
4DNFI6HDY7WZ	32	0.050265778150980725	0.0028324422056939247
4DNFITH978XV	32	0.042429435531127865	0.00290965146863343
4DNFIT64Q7A3	32	0.041065814639426074	0.002670156970795798
4DNFINSKEZND	32	0.0452826872769039	0.0003936605163494186
4DNFIIV4M7TF	32	0.05842019464115029	0.0028118690200362798
4DNFIXVAKX9Q	32	0.049595265839927356	0.0002276970443136142
PCa13266	33	0.06131396585147435	0.001719422264026868
PCa13848	33	0.05043054764843259	0.0002940060829293434
PCa14121	33	0.06749831278794684	0.00040648037756864375
PCa19121	33	0.05950797394041374	0.0023358208552356347
PCa3023	33	0.047303072720113304	0.007278058126940469
PCa33173	33	0.051278110550404675	0.0003022443616308157
PCa40507	33	0.06849889231712297	0.0025992421194000748
PCa51852	33	0.07604501758175955	0.004329668682494653
PCa53687	33	0.06566070370498896	0.003089252244077509
PCa56413	33	0.050640866695772425	0.0023629624743296204
PCa57294	33	0.05713852861956549	0.0032922813129642042
PCa58215	33	0.05298144593696399	0.006441025938415279
Benign-Prostate-1595983	33	0.05184786082237457	0.0032809844163810276
Benign-Prostate-1648133	33	0.052440376158250486	0.0016205151407692603
Benign-Prostate-1664855	33	0.04787255848112876	0.003435199686378204
Benign-Prostate-3320942	33	0.04925786121757231	0.0034410582409295926
Benign-Prostate-3330581	33	0.043060231136394234	0.00452046560714868
SRR7702334	33	0.03852325249944008	0.0019013028934005208
SRR7702335	33	0.04103162378265637	0.005375096530640312
SRR8446383	33	0.031843654539346095	0.00018447252580550827
SRR8446384	33	0.03443802661198883	0.00624994926471923
SRR8446385	33	0.03801833032197244	0.0020679838448503726
SRR8446386	33	0.03470663092428434	0.0008215128626940793
SRR8446387	33	0.03733308795662661	0.00568378934010013
4DNFI6HDY7WZ	33	0.04386026420626721	0.006405513944713517
4DNFITH978XV	33	0.04829554219455863	0.005866106663430765
4DNFIT64Q7A3	33	0.0377152213020523	0.0033505933373737737
4DNFINSKEZND	33	0.04607524162265178	0.0007925543457478826
4DNFIIV4M7TF	33	0.05237324690783666	0.006046947733313629
4DNFIXVAKX9Q	33	0.0472908905319202	0.002304375308007159
PCa13266	34	0.062148665573052944	0.0008346997215785967
PCa13848	34	0.046882375461003344	0.003548172187429248
PCa14121	34	0.06443427808695917	0.003064034700987664
PCa19121	34	0.058233502031372626	0.0012744719090411125
PCa3023	34	0.05066825218110322	0.0033651794609899158
PCa33173	34	0.05417517489517706	0.002897064344772382
PCa40507	34	0.0754170364653385	0.006918144148215524
PCa51852	34	0.08607575523438979	0.01003073765263024
PCa53687	34	0.05507832450293551	0.010582379202053446
PCa56413	34	0.0494162004912079	0.0012246662045645243
PCa57294	34	0.05413485763897005	0.003003670980595438
PCa58215	34	0.05626090586097859	0.0032794599240145994
Benign-Prostate-1595983	34	0.051655512184339634	0.00019234863803493235
Benign-Prostate-1648133	34	0.05541534951980045	0.0029749733615499624
Benign-Prostate-1664855	34	0.04770590774953727	0.00016665073159148613
Benign-Prostate-3320942	34	0.04868602345246143	0.0005718377651108761
Benign-Prostate-3330581	34	0.045627295790936974	0.0025670646545427403
SRR7702334	34	0.03788079890320362	0.0006424535962364572
SRR7702335	34	0.03387840242758463	0.007153221355071744
SRR8446383	34	0.0317439714394387	9.968309990739804e-05
SRR8446384	34	0.028334545518269298	0.006103481093719533
SRR8446385	34	0.03351546837261559	0.004502861949356847
SRR8446386	34	0.03203236608044865	0.0026742648438356914
SRR8446387	34	0.03343095892779761	0.003902129028828999
4DNFI6HDY7WZ	34	0.04962355273519658	0.005763288528929371
4DNFITH978XV	34	0.045673711398451215	0.0026218307961074147
4DNFIT64Q7A3	34	0.04207794394903688	0.004362722646984583
4DNFINSKEZND	34	0.046527123837647656	0.00045188221499587594
