Cell_Line	Shift	z
22Rv1	2440	-9.32666959548541
22Rv1	2450	-9.48696916186007
22Rv1	2460	-9.3400278926833
22Rv1	2470	-9.38010278427697
22Rv1	2480	-9.51368575625585
22Rv1	2490	-9.31331129828752
22Rv1	2500	-9.31331129828752
22Rv1	2510	-9.54040235065163
22Rv1	2520	-9.70070191702629
22Rv1	2530	-9.71406021422418
22Rv1	2540	-10.0346593469735
22Rv1	2550	-10.0213010497756
22Rv1	2560	-9.96786786098406
22Rv1	2570	-9.91443467219251
22Rv1	2580	-9.87435978059884
22Rv1	2590	-9.66062702543263
22Rv1	2600	-9.6873436198284
22Rv1	2610	-9.72741851142207
22Rv1	2620	-9.8075682946094
22Rv1	2630	-9.82092659180729
22Rv1	2640	-10.1148091301608
22Rv1	2650	-9.91443467219251
22Rv1	2660	-10.2617503993376
22Rv1	2670	-10.2083172105461
22Rv1	2680	-9.98122615818195
22Rv1	2690	-10.0213010497756
22Rv1	2700	-10.0079427525777
