gene_id	gene_name	detected_prom_enh_loop	n_enhancers
ENSG00000285569.2	AC099344.3	True	10
ENSG00000285570.1	AL590666.4	False	48
ENSG00000285570.1	AL590666.4	True	5
ENSG00000285578.1	AL035696.4	False	11
ENSG00000285578.1	AL035696.4	True	10
ENSG00000285579.1	AC015687.1	False	15
ENSG00000285579.1	AC015687.1	True	4
ENSG00000285582.1	AC016042.1	False	14
ENSG00000285585.1	AC069444.2	False	6
ENSG00000285587.1	AC012470.1	False	13
ENSG00000285587.1	AC012470.1	True	1
ENSG00000285591.1	AC092617.1	False	45
ENSG00000285592.1	AC080068.1	False	11
ENSG00000285601.1	AC084262.2	False	13
ENSG00000285601.1	AC084262.2	True	14
ENSG00000285602.1	AC097625.2	False	7
ENSG00000285602.1	AC097625.2	True	2
ENSG00000285603.1	AL035693.1	False	19
ENSG00000285603.1	AL035693.1	True	37
ENSG00000285604.1	AL357835.1	False	80
ENSG00000285604.1	AL357835.1	True	14
ENSG00000285605.1	AC109441.1	False	11
ENSG00000285613.1	AC099482.2	False	21
ENSG00000285613.1	AC099482.2	True	15
ENSG00000285614.1	AC026100.1	False	2
ENSG00000285614.1	AC026100.1	True	1
ENSG00000285615.1	AL359508.1	False	14
ENSG00000285615.1	AL359508.1	True	4
ENSG00000285619.1	AL449214.1	False	29
ENSG00000285621.1	AL138999.2	False	29
ENSG00000285621.1	AL138999.2	True	9
ENSG00000285622.1	AL135926.1	False	19
ENSG00000285622.1	AL135926.1	True	5
ENSG00000285630.1	AL590068.3	False	18
ENSG00000285630.1	AL590068.3	True	10
ENSG00000285634.2	AL583827.1	False	17
ENSG00000285635.1	AC021660.3	False	3
ENSG00000285635.1	AC021660.3	True	1
ENSG00000285639.1	AL133259.1	False	4
ENSG00000285639.1	AL133259.1	True	77
ENSG00000285641.1	AL358472.6	False	19
ENSG00000285641.1	AL358472.6	True	17
ENSG00000285644.1	AC108448.3	False	36
ENSG00000285644.1	AC108448.3	True	4
ENSG00000285647.1	AL671883.3	False	42
ENSG00000285647.1	AL671883.3	True	13
ENSG00000285651.1	AL450992.3	False	29
ENSG00000285651.1	AL450992.3	True	10
ENSG00000285653.1	AC006238.2	False	31
ENSG00000285653.1	AC006238.2	True	14
ENSG00000285654.1	AC090953.2	False	7
ENSG00000285654.1	AC090953.2	True	23
ENSG00000285655.1	AC009879.2	False	7
ENSG00000285655.1	AC009879.2	True	7
ENSG00000285656.1	AP002793.1	False	15
ENSG00000285656.1	AP002793.1	True	27
ENSG00000285663.1	AC108457.1	False	26
ENSG00000285664.2	AL139317.5	False	14
ENSG00000285669.1	AC026979.4	False	28
ENSG00000285669.1	AC026979.4	True	19
ENSG00000285673.1	AC007092.1	False	8
ENSG00000285677.2	AL355388.2	False	68
ENSG00000285677.2	AL355388.2	True	13
ENSG00000285679.2	AC079142.1	False	1
ENSG00000285681.2	AC091576.1	False	3
ENSG00000285692.1	AC023509.6	False	42
ENSG00000285692.1	AC023509.6	True	7
ENSG00000285693.1	AP002381.2	False	37
ENSG00000285693.1	AP002381.2	True	21
ENSG00000285695.1	AC016383.2	False	4
ENSG00000285696.1	AP002433.2	False	14
ENSG00000285697.1	AC002059.3	False	43
ENSG00000285697.1	AC002059.3	True	12
ENSG00000285703.1	AL021918.3	False	35
ENSG00000285703.1	AL021918.3	True	26
ENSG00000285705.1	AC090692.2	False	4
ENSG00000285705.1	AC090692.2	True	15
ENSG00000285706.1	AL807776.1	False	20
ENSG00000285708.1	AC097634.4	False	80
ENSG00000285713.1	AC098588.2	False	1
ENSG00000285716.1	AC004129.4	True	29
ENSG00000285717.1	AL162719.1	False	58
ENSG00000285723.1	AL034430.2	False	2
ENSG00000285723.1	AL034430.2	True	5
ENSG00000285730.1	Z94721.3	False	4
ENSG00000285730.1	Z94721.3	True	6
ENSG00000285732.1	AC121334.3	False	3
ENSG00000285732.1	AC121334.3	True	1
ENSG00000285733.1	AL031315.1	False	46
ENSG00000285736.1	AC131025.3	False	7
ENSG00000285736.1	AC131025.3	True	21
ENSG00000285737.1	LINC02680	False	8
ENSG00000285737.1	LINC02680	True	12
ENSG00000285738.1	AC098969.1	False	20
ENSG00000285738.1	AC098969.1	True	6
ENSG00000285741.1	AC005999.2	False	2
ENSG00000285743.1	AL158210.1	False	75
ENSG00000285743.1	AL158210.1	True	23
ENSG00000285744.1	AC083837.1	False	3
ENSG00000285745.1	AC104805.2	False	23
ENSG00000285745.1	AC104805.2	True	8
ENSG00000285759.1	AL138885.4	False	8
ENSG00000285759.1	AL138885.4	True	15
ENSG00000285763.1	AL358777.3	False	37
ENSG00000285770.1	AC018653.4	False	58
ENSG00000285770.1	AC018653.4	True	3
ENSG00000285771.1	AL139095.5	False	5
ENSG00000285771.1	AL139095.5	True	39
ENSG00000285773.1	AL161893.1	False	26
ENSG00000285773.1	AL161893.1	True	14
ENSG00000285774.2	AL133444.1	False	4
ENSG00000285774.2	AL133444.1	True	9
ENSG00000285779.1	AL358472.7	False	19
ENSG00000285779.1	AL358472.7	True	17
ENSG00000285786.1	AC074325.1	False	20
ENSG00000285786.1	AC074325.1	True	1
ENSG00000285791.1	AC009879.3	False	7
ENSG00000285791.1	AC009879.3	True	7
ENSG00000285792.1	AC040169.4	False	33
ENSG00000285796.1	AL162458.1	True	7
ENSG00000285799.1	AL645929.3	False	44
ENSG00000285801.1	AL133268.4	False	52
ENSG00000285801.1	AL133268.4	True	11
ENSG00000285804.2	AC025774.1	False	38
ENSG00000285804.2	AC025774.1	True	6
ENSG00000285810.1	AC018511.5	False	28
ENSG00000285810.1	AC018511.5	True	5
ENSG00000285815.1	WRB-SH3BGR	False	66
ENSG00000285818.1	AL591893.1	False	33
ENSG00000285818.1	AL591893.1	True	5
ENSG00000285825.2	CCDC15-DT	False	15
ENSG00000285825.2	CCDC15-DT	True	23
ENSG00000285827.1	AP001267.5	False	19
ENSG00000285827.1	AP001267.5	True	6
ENSG00000285829.1	AC005921.5	False	27
ENSG00000285829.1	AC005921.5	True	13
ENSG00000285837.1	AC024598.1	False	7
ENSG00000285842.1	AP000820.2	False	12
ENSG00000285844.2	FO393414.3	False	2
ENSG00000285844.2	FO393414.3	True	1
ENSG00000285845.1	AL392086.1	False	90
ENSG00000285845.1	AL392086.1	True	8
ENSG00000285846.1	AL358613.3	False	26
ENSG00000285847.2	AL713852.1	False	12
ENSG00000285847.2	AL713852.1	True	16
ENSG00000285850.1	AC009152.3	False	18
ENSG00000285851.1	AL359762.3	False	46
ENSG00000285852.1	AL353147.1	True	2
ENSG00000285854.1	AC010197.2	False	4
ENSG00000285859.1	AL512598.2	False	4
ENSG00000285860.1	AC010677.2	False	63
ENSG00000285860.1	AC010677.2	True	10
ENSG00000285863.1	AC009554.2	False	12
ENSG00000285863.1	AC009554.2	True	28
ENSG00000285867.1	BX470102.2	False	37
ENSG00000285868.1	AC008676.3	True	5
ENSG00000285870.1	AC012673.1	False	11
ENSG00000285870.1	AC012673.1	True	5
ENSG00000285871.1	AL359844.1	False	4
ENSG00000285871.1	AL359844.1	True	3
ENSG00000285872.1	AC007240.3	False	4
ENSG00000285872.1	AC007240.3	True	12
ENSG00000285873.1	AL445253.1	False	24
ENSG00000285873.1	AL445253.1	True	18
ENSG00000285875.1	AL035446.2	False	19
ENSG00000285875.1	AL035446.2	True	2
ENSG00000285876.1	AC093912.1	False	12
ENSG00000285876.1	AC093912.1	True	17
ENSG00000285880.1	AC144573.1	False	40
ENSG00000285882.1	AC093516.1	False	7
ENSG00000285882.1	AC093516.1	True	1
ENSG00000285883.1	AC123784.1	False	26
ENSG00000285883.1	AC123784.1	True	6
ENSG00000285884.1	AL022345.4	False	28
ENSG00000285888.1	Z85996.2	False	5
ENSG00000285888.1	Z85996.2	True	43
ENSG00000285889.1	AL355312.5	False	52
ENSG00000285889.1	AL355312.5	True	13
ENSG00000285898.1	AC007317.1	False	3
ENSG00000285901.1	AC008012.1	False	2
ENSG00000285901.1	AC008012.1	True	12
ENSG00000285902.1	AL136442.1	False	5
ENSG00000285904.1	AC006452.2	False	41
ENSG00000285904.1	AC006452.2	True	14
ENSG00000285906.2	AC083855.2	False	27
ENSG00000285906.2	AC083855.2	True	1
ENSG00000285907.1	AL161910.1	False	4
ENSG00000285907.1	AL161910.1	True	57
ENSG00000285908.1	AC080128.2	False	16
ENSG00000285908.1	AC080128.2	True	10
ENSG00000285909.1	AP002762.2	False	9
ENSG00000285909.1	AP002762.2	True	5
ENSG00000285910.1	AL513013.1	False	9
ENSG00000285910.1	AL513013.1	True	16
ENSG00000285919.1	AC087639.2	False	14
ENSG00000285919.1	AC087639.2	True	3
ENSG00000285922.1	AC104453.1	False	3
ENSG00000285922.1	AC104453.1	True	8
ENSG00000285923.1	AL160171.1	False	23
ENSG00000285923.1	AL160171.1	True	2
ENSG00000285929.1	AL353789.1	True	6
ENSG00000285930.1	AC015813.8	False	70
ENSG00000285930.1	AC015813.8	True	10
ENSG00000285931.1	AC005495.2	False	32
ENSG00000285931.1	AC005495.2	True	5
ENSG00000285933.1	AP003498.3	True	3
ENSG00000285935.1	AL159978.1	True	6
ENSG00000285938.1	AC072022.2	False	5
ENSG00000285938.1	AC072022.2	True	72
ENSG00000285943.1	AC112128.1	False	20
ENSG00000285952.1	AC020663.5	False	30
ENSG00000285952.1	AC020663.5	True	8
ENSG00000285955.1	BX842242.1	False	22
ENSG00000285963.1	AL035467.2	False	8
ENSG00000285967.1	NIPBL-DT	False	3
ENSG00000285967.1	NIPBL-DT	True	4
ENSG00000285969.1	AC087591.1	False	20
ENSG00000285969.1	AC087591.1	True	4
ENSG00000285976.2	AL135905.2	True	4
ENSG00000285980.2	AP003025.2	False	3
ENSG00000285987.1	AL157886.1	False	13
ENSG00000285987.1	AL157886.1	True	4
ENSG00000285988.1	AL392086.2	False	98
ENSG00000285991.1	AL355312.6	False	65
ENSG00000286003.1	AC110992.1	False	70
ENSG00000286011.1	AC062037.4	False	1
ENSG00000286011.1	AC062037.4	True	14
ENSG00000286017.1	AC011322.1	False	17
ENSG00000286017.1	AC011322.1	True	5
ENSG00000286020.1	AC011997.2	False	2
ENSG00000286021.2	LINC02822	False	9
ENSG00000286022.1	AL121899.2	False	6
ENSG00000286022.1	AL121899.2	True	7
ENSG00000286030.2	AC015911.10	False	37
ENSG00000286030.2	AC015911.10	True	18
ENSG00000286034.1	AC100822.1	False	26
ENSG00000286035.1	AC073840.1	False	7
ENSG00000286035.1	AC073840.1	True	5
ENSG00000286039.1	AC093849.2	False	8
ENSG00000286039.1	AC093849.2	True	17
ENSG00000286044.1	AP001977.1	False	1
ENSG00000286044.1	AP001977.1	True	14
ENSG00000286046.1	AC093898.1	False	7
ENSG00000286047.1	AC093894.1	False	44
ENSG00000286047.1	AC093894.1	True	8
ENSG00000286052.1	AL109955.2	False	52
ENSG00000286052.1	AL109955.2	True	10
ENSG00000286059.1	AC005538.3	False	36
ENSG00000286059.1	AC005538.3	True	14
ENSG00000286060.1	AL365256.1	False	3
ENSG00000286061.1	RCAN3AS	False	34
ENSG00000286064.1	AL035413.2	False	50
ENSG00000286064.1	AL035413.2	True	19
ENSG00000286065.1	AC015911.11	False	37
ENSG00000286065.1	AC015911.11	True	18
ENSG00000286066.1	AC097375.4	False	11
ENSG00000286069.2	AC076968.2	False	60
ENSG00000286071.1	AL136171.2	False	9
ENSG00000286071.1	AL136171.2	True	8
ENSG00000286074.1	AC110795.1	False	62
ENSG00000286075.1	AC009412.1	False	6
ENSG00000286075.1	AC009412.1	True	5
ENSG00000286076.1	AC005050.3	False	7
ENSG00000286076.1	AC005050.3	True	18
ENSG00000286077.1	AL158141.1	False	1
ENSG00000286077.1	AL158141.1	True	1
ENSG00000286078.1	AL391056.2	False	39
ENSG00000286081.1	AC016682.1	False	10
ENSG00000286081.1	AC016682.1	True	4
ENSG00000286084.2	AL096794.1	False	6
ENSG00000286084.2	AL096794.1	True	9
ENSG00000286087.1	AL133331.1	False	2
ENSG00000286087.1	AL133331.1	True	6
ENSG00000286093.1	AC022267.1	False	9
ENSG00000286093.1	AC022267.1	True	3
ENSG00000286098.1	AC008770.4	False	12
ENSG00000286098.1	AC008770.4	True	4
ENSG00000286100.1	AL008725.1	False	39
ENSG00000286105.1	AL353579.1	False	64
ENSG00000286112.1	AL441992.3	False	11
ENSG00000286115.1	AC010092.1	False	37
ENSG00000286119.1	AC114798.1	False	7
ENSG00000286119.1	AC114798.1	True	1
ENSG00000286122.1	AC016074.2	False	14
ENSG00000286122.1	AC016074.2	True	28
ENSG00000286125.1	AC006115.2	False	16
ENSG00000286127.1	AP000553.8	False	1
ENSG00000286127.1	AP000553.8	True	13
ENSG00000286136.2	AC107071.1	False	5
ENSG00000286136.2	AC107071.1	True	5
ENSG00000286140.1	DERPC	False	30
ENSG00000286140.1	DERPC	True	11
ENSG00000286142.2	AL122018.3	True	10
ENSG00000286145.2	AC068282.1	False	7
ENSG00000286145.2	AC068282.1	True	5
ENSG00000286159.1	AL035106.1	False	54
ENSG00000286159.1	AL035106.1	True	17
ENSG00000286162.2	AL162253.2	False	19
ENSG00000286164.1	AC034222.2	False	4
ENSG00000286164.1	AC034222.2	True	12
ENSG00000286189.1	AC108021.1	False	1
ENSG00000286189.1	AC108021.1	True	2
ENSG00000286190.1	AC055839.2	False	55
ENSG00000286190.1	AC055839.2	True	4
ENSG00000286192.1	AC069288.1	False	35
ENSG00000286192.1	AC069288.1	True	6
ENSG00000286195.1	AC007666.2	False	39
ENSG00000286196.1	AL162586.2	False	13
ENSG00000286196.1	AL162586.2	True	37
ENSG00000286197.1	AC084364.4	False	14
ENSG00000286207.1	AC012443.2	False	14
ENSG00000286207.1	AC012443.2	True	9
ENSG00000286215.1	AL356534.1	False	16
ENSG00000286221.1	AC009070.1	False	29
ENSG00000286221.1	AC009070.1	True	13
ENSG00000286223.1	AC064836.4	False	29
ENSG00000286229.1	AL133335.1	False	4
ENSG00000286229.1	AL133335.1	True	8
ENSG00000286231.1	AL445423.3	False	7
ENSG00000286234.1	AC079790.2	True	23
ENSG00000286235.1	AL035461.4	False	6
ENSG00000286235.1	AL035461.4	True	8
ENSG00000286239.1	AC093884.1	False	13
ENSG00000286248.1	AC069209.2	False	14
ENSG00000286248.1	AC069209.2	True	3
ENSG00000286249.1	AC016743.1	False	14
ENSG00000286251.2	AC097528.1	False	2
ENSG00000286257.2	AL137100.3	False	3
ENSG00000286257.2	AL137100.3	True	2
ENSG00000286258.1	AC089983.2	False	24
ENSG00000286258.1	AC089983.2	True	11
ENSG00000286262.1	BX322557.2	False	51
ENSG00000286262.1	BX322557.2	True	20
ENSG00000286263.1	AL391832.4	False	113
ENSG00000286266.1	AC104370.1	False	1
ENSG00000286266.1	AC104370.1	True	14
ENSG00000286271.2	AC008945.2	False	9
ENSG00000286271.2	AC008945.2	True	6
ENSG00000286273.1	AC078816.1	False	22
ENSG00000286273.1	AC078816.1	True	5
ENSG00000286276.1	AL390066.3	False	14
ENSG00000286276.1	AL390066.3	True	32
ENSG00000286279.1	AC108721.2	False	10
ENSG00000286281.1	AL353152.2	False	4
ENSG00000286281.1	AL353152.2	True	77
ENSG00000286282.1	AC021733.4	False	1
ENSG00000286282.1	AC021733.4	True	3
ENSG00000286286.1	AL158065.1	False	35
ENSG00000286286.1	AL158065.1	True	5
ENSG00000286288.1	AL109809.4	False	13
ENSG00000286289.1	AL133482.1	False	25
ENSG00000286289.1	AL133482.1	True	8
ENSG00000286292.1	AC099343.5	False	6
ENSG00000286292.1	AC099343.5	True	7
ENSG00000286295.1	AL450307.1	False	14
ENSG00000286295.1	AL450307.1	True	2
ENSG00000286296.1	AC018445.6	False	9
ENSG00000286296.1	AC018445.6	True	18
ENSG00000286306.1	AL139811.3	False	4
ENSG00000286306.1	AL139811.3	True	7
ENSG00000286307.1	AC017028.1	False	32
ENSG00000286307.1	AC017028.1	True	32
ENSG00000286308.1	AC084114.1	False	9
ENSG00000286309.1	AL160410.1	False	5
ENSG00000286309.1	AL160410.1	True	21
ENSG00000286311.1	AL034550.3	False	18
ENSG00000286311.1	AL034550.3	True	26
ENSG00000286314.1	AC010359.3	False	10
ENSG00000286314.1	AC010359.3	True	1
ENSG00000286315.1	AC087175.1	False	21
ENSG00000286315.1	AC087175.1	True	10
ENSG00000286317.1	AC117469.1	False	43
ENSG00000286317.1	AC117469.1	True	25
ENSG00000286319.1	AL135978.2	False	21
ENSG00000286323.1	AC004080.17	False	1
ENSG00000286323.1	AC004080.17	True	31
ENSG00000286329.1	AC108690.1	True	1
ENSG00000286330.1	AL353660.1	False	13
ENSG00000286330.1	AL353660.1	True	3
ENSG00000286333.1	AC004828.2	False	8
ENSG00000286339.1	Z99496.2	False	1
ENSG00000286339.1	Z99496.2	True	1
ENSG00000286342.1	AC073210.3	False	6
ENSG00000286342.1	AC073210.3	True	1
ENSG00000286343.1	AL359436.1	True	2
ENSG00000286344.1	AL357127.2	False	14
ENSG00000286344.1	AL357127.2	True	15
ENSG00000286347.1	AC114802.1	True	4
ENSG00000286351.1	AC046129.1	False	11
ENSG00000286351.1	AC046129.1	True	3
ENSG00000286353.1	AC115282.1	False	11
ENSG00000286356.1	AC135726.1	False	20
ENSG00000286356.1	AC135726.1	True	1
ENSG00000286359.1	AL844892.1	False	7
ENSG00000286359.1	AL844892.1	True	12
ENSG00000286360.1	AC107081.5	False	1
ENSG00000286361.1	AC092944.3	False	4
ENSG00000286361.1	AC092944.3	True	2
ENSG00000286362.1	AP005717.2	False	21
ENSG00000286365.1	AP000553.9	False	1
ENSG00000286365.1	AP000553.9	True	13
ENSG00000286367.1	AC000072.1	False	27
ENSG00000286367.1	AC000072.1	True	30
ENSG00000286369.1	AP002813.1	False	30
ENSG00000286369.1	AP002813.1	True	4
ENSG00000286371.1	AC097450.1	False	10
ENSG00000286373.1	AC022387.2	False	12
ENSG00000286373.1	AC022387.2	True	27
ENSG00000286375.1	AL512590.3	False	30
ENSG00000286375.1	AL512590.3	True	2
ENSG00000286377.1	AC114964.2	False	9
ENSG00000286378.1	AL713852.2	False	10
ENSG00000286378.1	AL713852.2	True	18
ENSG00000286379.1	AL591845.1	False	17
ENSG00000286379.1	AL591845.1	True	20
ENSG00000286381.1	AL078622.1	False	94
ENSG00000286381.1	AL078622.1	True	1
ENSG00000286382.1	AC090707.2	False	2
ENSG00000286382.1	AC090707.2	True	1
ENSG00000286391.1	AL592078.2	False	52
ENSG00000286391.1	AL592078.2	True	11
ENSG00000286398.1	AL360013.3	False	7
ENSG00000286401.1	AC069547.2	False	3
ENSG00000286401.1	AC069547.2	True	9
ENSG00000286403.1	AC010378.2	False	13
ENSG00000286407.1	AC004863.1	False	7
ENSG00000286407.1	AC004863.1	True	6
ENSG00000286409.1	AL391839.3	False	8
ENSG00000286410.1	AC089985.2	False	35
ENSG00000286411.1	AC002458.1	False	25
ENSG00000286411.1	AC002458.1	True	5
ENSG00000286412.1	AC007682.1	False	1
ENSG00000286413.1	AL355501.1	False	4
ENSG00000286413.1	AL355501.1	True	16
ENSG00000286414.1	AL390791.1	False	29
ENSG00000286415.1	AC017050.1	False	15
ENSG00000286416.1	AL442067.3	False	7
ENSG00000286418.1	AC018716.2	False	48
ENSG00000286418.1	AC018716.2	True	10
ENSG00000286424.1	AL157996.2	True	7
ENSG00000286427.1	AC009486.2	False	1
ENSG00000286427.1	AC009486.2	True	28
ENSG00000286428.1	AL161731.1	False	25
ENSG00000286428.1	AL161731.1	True	3
ENSG00000286429.1	BX004807.1	False	3
ENSG00000286430.1	AC020558.6	False	47
ENSG00000286430.1	AC020558.6	True	14
ENSG00000286434.1	AC007656.4	False	2
ENSG00000286434.1	AC007656.4	True	1
ENSG00000286438.1	AL591115.1	False	13
ENSG00000286439.1	AL354916.2	False	1
ENSG00000286440.1	Z97056.3	False	71
ENSG00000286440.1	Z97056.3	True	1
ENSG00000286441.1	AC016575.2	False	45
ENSG00000286444.1	AL035661.2	False	17
ENSG00000286444.1	AL035661.2	True	23
ENSG00000286447.1	AC109782.1	True	1
ENSG00000286456.1	AC016769.5	False	4
ENSG00000286456.1	AC016769.5	True	3
ENSG00000286458.1	AC083870.1	False	3
ENSG00000286458.1	AC083870.1	True	29
ENSG00000286463.1	AP002755.1	False	27
ENSG00000286463.1	AP002755.1	True	33
ENSG00000286466.1	AC069280.2	False	25
ENSG00000286466.1	AC069280.2	True	2
ENSG00000286472.1	AL035252.6	False	19
ENSG00000286472.1	AL035252.6	True	21
ENSG00000286476.1	AC079030.1	False	2
ENSG00000286478.1	AC007130.1	False	23
ENSG00000286478.1	AC007130.1	True	9
ENSG00000286481.1	AC011246.1	False	15
ENSG00000286485.1	Z80897.1	False	86
ENSG00000286485.1	Z80897.1	True	7
ENSG00000286492.1	AC117509.1	False	3
ENSG00000286492.1	AC117509.1	True	10
ENSG00000286498.1	AL132982.1	False	9
ENSG00000286498.1	AL132982.1	True	9
ENSG00000286505.1	AC087468.2	False	3
ENSG00000286505.1	AC087468.2	True	11
ENSG00000286507.1	AC004947.3	False	73
ENSG00000286511.1	Z95118.2	False	24
ENSG00000286511.1	Z95118.2	True	23
ENSG00000286512.1	AL031768.2	False	56
ENSG00000286514.1	AL355870.2	False	41
ENSG00000286520.1	AC079851.1	False	20
ENSG00000286520.1	AC079851.1	True	15
ENSG00000286521.1	AC107881.1	False	49
ENSG00000286521.1	AC107881.1	True	23
ENSG00000286522.1	H3C2	False	49
ENSG00000286522.1	H3C2	True	14
ENSG00000286523.1	AL022151.1	True	1
ENSG00000286525.1	AC023787.2	False	64
ENSG00000286531.1	AC097015.1	False	18
ENSG00000286531.1	AC097015.1	True	4
ENSG00000286532.1	PARTICL	False	1
ENSG00000286532.1	PARTICL	True	14
ENSG00000286533.1	AL078604.4	False	14
ENSG00000286533.1	AL078604.4	True	2
ENSG00000286534.1	AC021683.6	False	81
ENSG00000286534.1	AC021683.6	True	26
ENSG00000286536.1	AL591506.1	False	11
ENSG00000286536.1	AL591506.1	True	5
ENSG00000286540.1	AL096854.1	False	6
ENSG00000286540.1	AL096854.1	True	2
ENSG00000286542.1	AC124242.3	False	20
ENSG00000286546.1	AL079338.1	False	2
ENSG00000286548.1	AL596214.1	False	12
ENSG00000286548.1	AL596214.1	True	8
ENSG00000286555.1	AP003065.3	False	51
ENSG00000286555.1	AP003065.3	True	7
ENSG00000286558.1	AC098679.5	False	12
ENSG00000286558.1	AC098679.5	True	6
ENSG00000286561.1	AC011092.3	False	17
ENSG00000286561.1	AC011092.3	True	16
ENSG00000286563.1	AC078983.1	False	15
ENSG00000286573.1	AL136225.1	False	12
ENSG00000286573.1	AL136225.1	True	6
ENSG00000286575.1	AL356608.3	False	6
ENSG00000286575.1	AL356608.3	True	9
ENSG00000286579.1	AC023483.1	False	9
ENSG00000286584.2	AC023494.1	False	1
ENSG00000286584.2	AC023494.1	True	5
ENSG00000286586.1	AC084018.4	False	15
ENSG00000286586.1	AC084018.4	True	21
ENSG00000286589.1	AC005697.3	False	38
ENSG00000286589.1	AC005697.3	True	1
ENSG00000286591.1	AC006197.2	False	7
ENSG00000286591.1	AC006197.2	True	3
ENSG00000286592.1	AL024495.1	False	9
ENSG00000286592.1	AL024495.1	True	3
ENSG00000286596.1	AC098595.1	True	3
ENSG00000286601.1	AC007563.4	False	47
ENSG00000286601.1	AC007563.4	True	5
ENSG00000286603.1	AC012101.1	False	26
ENSG00000286603.1	AC012101.1	True	9
ENSG00000286611.1	AC007405.5	False	5
ENSG00000286611.1	AC007405.5	True	3
ENSG00000286612.1	AL353774.1	False	13
ENSG00000286615.1	AC011416.4	False	1
ENSG00000286615.1	AC011416.4	True	3
ENSG00000286618.1	AC131944.1	False	22
ENSG00000286619.1	AC119673.3	False	29
ENSG00000286622.1	AC034111.2	False	19
ENSG00000286622.1	AC034111.2	True	3
ENSG00000286624.1	AC069421.2	False	33
ENSG00000286624.1	AC069421.2	True	35
ENSG00000286629.1	AC005803.1	False	23
ENSG00000286629.1	AC005803.1	True	22
ENSG00000286632.1	AC008751.3	False	12
ENSG00000286632.1	AC008751.3	True	4
ENSG00000286633.1	AL160400.1	False	50
ENSG00000286633.1	AL160400.1	True	13
ENSG00000286643.1	AP000248.1	False	6
ENSG00000286643.1	AP000248.1	True	3
ENSG00000286646.1	AL121933.2	True	30
ENSG00000286647.1	AC008459.1	False	42
ENSG00000286647.1	AC008459.1	True	18
ENSG00000286652.1	AL021918.5	False	61
ENSG00000286655.1	AL158011.2	False	28
ENSG00000286658.1	AC005153.1	False	6
ENSG00000286658.1	AC005153.1	True	20
ENSG00000286661.1	AC092933.2	False	18
ENSG00000286661.1	AC092933.2	True	4
ENSG00000286668.1	AL391730.2	False	36
ENSG00000286668.1	AL391730.2	True	9
ENSG00000286672.1	AL096712.2	False	12
ENSG00000286672.1	AL096712.2	True	4
ENSG00000286675.1	AC068700.2	False	3
ENSG00000286681.1	AF235103.3	False	1
ENSG00000286681.1	AF235103.3	True	2
ENSG00000286682.1	AC025262.4	False	30
ENSG00000286683.1	AL512424.1	False	15
ENSG00000286683.1	AL512424.1	True	10
ENSG00000286686.1	AL136040.2	False	8
ENSG00000286686.1	AL136040.2	True	2
ENSG00000286687.1	AC022535.2	False	76
ENSG00000286687.1	AC022535.2	True	24
ENSG00000286688.1	AP002748.6	False	41
ENSG00000286688.1	AP002748.6	True	4
ENSG00000286691.1	AL590009.1	False	2
ENSG00000286691.1	AL590009.1	True	6
ENSG00000286703.1	AC005682.2	False	11
ENSG00000286703.1	AC005682.2	True	1
ENSG00000286707.1	AC010896.1	False	5
ENSG00000286707.1	AC010896.1	True	5
ENSG00000286712.1	AC002331.1	False	7
ENSG00000286712.1	AC002331.1	True	1
ENSG00000286715.1	AL589863.2	False	30
ENSG00000286719.1	AL391811.1	False	19
ENSG00000286719.1	AL391811.1	True	5
ENSG00000286721.1	AC010623.1	False	9
ENSG00000286721.1	AC010623.1	True	8
ENSG00000286722.1	AC009244.2	False	12
ENSG00000286722.1	AC009244.2	True	1
ENSG00000286724.1	AL732509.1	False	16
ENSG00000286725.1	AC018706.1	True	29
ENSG00000286727.1	AC123786.3	False	10
ENSG00000286727.1	AC123786.3	True	9
ENSG00000286732.1	AC091181.2	False	42
ENSG00000286732.1	AC091181.2	True	38
ENSG00000286733.1	AC090164.5	False	42
ENSG00000286733.1	AC090164.5	True	5
ENSG00000286734.1	AC133530.1	False	1
ENSG00000286737.1	AC092168.3	False	14
ENSG00000286737.1	AC092168.3	True	7
ENSG00000286738.1	AC073968.2	False	45
ENSG00000286738.1	AC073968.2	True	1
ENSG00000286742.1	AC000065.1	False	11
ENSG00000286745.1	AC114311.1	False	4
ENSG00000286748.1	AC145625.2	False	57
ENSG00000286748.1	AC145625.2	True	8
ENSG00000286753.1	AC091978.1	True	5
ENSG00000286754.1	AL031290.1	False	8
ENSG00000286754.1	AL031290.1	True	3
ENSG00000286757.2	AL137139.2	False	25
ENSG00000286766.1	AC091010.1	False	1
ENSG00000286766.1	AC091010.1	True	8
ENSG00000286769.1	AC064869.1	False	13
ENSG00000286771.1	AC097658.4	False	7
ENSG00000286776.1	AC093610.1	False	11
ENSG00000286779.1	AL139081.2	False	13
ENSG00000286779.1	AL139081.2	True	1
ENSG00000286781.1	AC099332.1	False	7
ENSG00000286785.1	LINC01622	False	10
ENSG00000286785.1	LINC01622	True	11
ENSG00000286786.1	AC116158.3	False	5
ENSG00000286786.1	AC116158.3	True	3
ENSG00000286787.1	AL110114.1	False	21
ENSG00000286787.1	AL110114.1	True	5
ENSG00000286788.1	AC004687.3	False	26
ENSG00000286788.1	AC004687.3	True	1
ENSG00000286790.1	AC010494.1	False	27
ENSG00000286790.1	AC010494.1	True	23
ENSG00000286792.1	AC005703.7	False	10
ENSG00000286792.1	AC005703.7	True	5
