Cell_Line	Shift	z
22Rv1	-2930	-6.33093163063195
22Rv1	-2920	-6.49408595493309
22Rv1	-2910	-6.50768214862485
22Rv1	-2900	-6.42610498647428
22Rv1	-2890	-6.41250879278252
22Rv1	-2880	-6.24935446848138
22Rv1	-2870	-6.34452782432371
22Rv1	-2860	-6.4532973738578
22Rv1	-2850	-6.58925931077542
22Rv1	-2840	-6.58925931077542
22Rv1	-2830	-6.54847072970014
22Rv1	-2820	-6.39891259909076
22Rv1	-2810	-6.4532973738578
22Rv1	-2800	-6.48048976124133
22Rv1	-2790	-6.43970118016604
22Rv1	-2780	-6.23575827478962
22Rv1	-2770	-6.29014304955666
22Rv1	-2760	-6.46689356754957
22Rv1	-2750	-6.43970118016604
22Rv1	-2740	-6.41250879278252
22Rv1	-2730	-6.22216208109785
22Rv1	-2720	-6.37172021170723
22Rv1	-2710	-6.39891259909076
22Rv1	-2700	-6.33093163063195
22Rv1	-2690	-6.385316405399
22Rv1	-2680	-6.42610498647428
22Rv1	-2670	-6.41250879278252
22Rv1	-2660	-6.26295066217314
22Rv1	-2650	-6.14058491894728
22Rv1	-2640	-5.95023820726262
22Rv1	-2630	-6.18137350002257
22Rv1	-2620	-6.08620014418024
22Rv1	-2610	-6.07260395048848
22Rv1	-2600	-5.96383440095438
22Rv1	-2590	-5.77348768926972
22Rv1	-2580	-5.73269910819443
22Rv1	-2570	-5.73269910819443
22Rv1	-2560	-5.82787246403676
22Rv1	-2550	-5.88225723880381
22Rv1	-2540	-6.01821917572143
22Rv1	-2530	-6.08620014418024
22Rv1	-2520	-5.97743059464614
22Rv1	-2510	-5.93664201357086
22Rv1	-2500	-5.70550672081091
22Rv1	-2490	-5.59673717127681
22Rv1	-2480	-5.70550672081091
22Rv1	-2470	-5.6375257523521
22Rv1	-2460	-5.75989149557795
22Rv1	-2450	-5.86866104511205
22Rv1	-2440	-5.90944962618733
22Rv1	-2430	-6.00462298202967
22Rv1	-2420	-6.01821917572143
22Rv1	-2410	-6.099796337872
22Rv1	-2400	-6.14058491894728
22Rv1	-2390	-6.01821917572143
22Rv1	-2380	-5.84146865772852
22Rv1	-2370	-5.80068007665324
22Rv1	-2360	-5.77348768926972
22Rv1	-2350	-5.74629530188619
22Rv1	-2340	-5.82787246403676
22Rv1	-2330	-6.00462298202967
22Rv1	-2320	-5.78708388296148
22Rv1	-2310	-5.55594859020153
22Rv1	-2300	-5.71910291450267
22Rv1	-2290	-5.48796762174272
22Rv1	-2280	-5.61033336496857
22Rv1	-2270	-5.67831433342738
22Rv1	-2260	-5.6375257523521
22Rv1	-2250	-5.62392955866034
22Rv1	-2240	-5.41998665328391
22Rv1	-2230	-5.3520056848251
22Rv1	-2220	-5.22963994159925
22Rv1	-2210	-5.37919807220863
22Rv1	-2200	-5.37919807220863
22Rv1	-2190	-5.27042852267453
22Rv1	-2180	-5.14806277944867
22Rv1	-2170	-5.13446658575691
22Rv1	-2160	-4.93052368038049
22Rv1	-2150	-5.01210084253106
22Rv1	-2140	-5.18885136052396
22Rv1	-2130	-5.10727419837339
22Rv1	-2120	-5.12087039206515
22Rv1	-2110	-5.12087039206515
22Rv1	-2100	-4.98490845514753
22Rv1	-2090	-4.93052368038049
22Rv1	-2080	-4.83535032453815
22Rv1	-2070	-4.75377316238758
22Rv1	-2060	-4.65859980654525
22Rv1	-2050	-4.59061883808644
22Rv1	-2040	-4.54983025701116
22Rv1	-2030	-4.23711780210064
22Rv1	-2020	-4.26431018948416
22Rv1	-2010	-4.19632922102535
22Rv1	-2000	-4.07396347779949
22Rv1	-1990	-3.91080915349835
22Rv1	-1980	-3.88361676611483
22Rv1	-1970	-3.91080915349835
22Rv1	-1960	-3.82923199134778
22Rv1	-1950	-3.91080915349835
22Rv1	-1940	-3.87002057242307
22Rv1	-1930	-3.92440534719012
22Rv1	-1920	-3.77484721658074
22Rv1	-1910	-3.88361676611483
22Rv1	-1900	-4.03317489672421
22Rv1	-1890	-4.10115586518302
22Rv1	-1880	-4.16913683364183
22Rv1	-1870	-4.27790638317592
22Rv1	-1860	-4.35948354532649
22Rv1	-1850	-4.04677109041597
22Rv1	-1840	-3.7884434102725
22Rv1	-1830	-3.57090431120431
22Rv1	-1820	-3.66607766704664
22Rv1	-1810	-3.6796738607384
22Rv1	-1800	-3.69327005443017
22Rv1	-1790	-3.74765482919721
22Rv1	-1780	-3.70686624812193
22Rv1	-1770	-3.53011573012902
22Rv1	-1760	-3.42134618059493
22Rv1	-1750	-3.29898043736907
22Rv1	-1740	-3.27178804998555
22Rv1	-1730	-3.09503753199265
22Rv1	-1720	-2.67355552754803
22Rv1	-1710	-2.7551326896986
22Rv1	-1700	-2.56478597801394
22Rv1	-1690	-2.59197836539746
22Rv1	-1680	-2.18409255464461
22Rv1	-1670	-2.17049636095285
22Rv1	-1660	-2.00734203665171
22Rv1	-1650	-1.84418771235056
22Rv1	-1640	-1.91216868080937
22Rv1	-1630	-1.98014964926818
22Rv1	-1620	-2.03453442403523
22Rv1	-1610	-1.89857248711761
22Rv1	-1600	-1.69462958174119
22Rv1	-1590	-1.68103338804942
22Rv1	-1580	-1.59945622589885
22Rv1	-1570	-1.49068667636476
22Rv1	-1560	-1.61305241959061
22Rv1	-1550	-1.40910951421419
22Rv1	-1540	-1.35472473944714
22Rv1	-1530	-1.32753235206362
22Rv1	-1520	-1.28674377098833
22Rv1	-1510	-1.25955138360481
22Rv1	-1500	-1.31393615837186
22Rv1	-1490	-1.16437802776248
22Rv1	-1480	-1.15078183407071
22Rv1	-1470	-1.09639705930367
22Rv1	-1460	-0.987627509769573
22Rv1	-1450	-0.878857960235479
22Rv1	-1440	-0.715703635934338
22Rv1	-1430	-0.878857960235479
22Rv1	-1420	-0.647722667475529
22Rv1	-1410	-0.239836856722676
22Rv1	-1400	-0.144663500880344
22Rv1	-1390	-0.457375955790864
22Rv1	-1380	-0.402991181023817
22Rv1	-1370	-0.620530280092005
22Rv1	-1360	-0.443779762099102
22Rv1	-1350	-0.484568343174388
22Rv1	-1340	-0.702107442242576
22Rv1	-1330	-0.511760730557911
22Rv1	-1320	-0.620530280092005
22Rv1	-1310	-0.552549311633197
22Rv1	-1300	-0.538953117941435
22Rv1	-1290	-0.606934086400244
22Rv1	-1280	-0.538953117941435
22Rv1	-1270	-0.171855888263867
22Rv1	-1260	0.154452760338415
22Rv1	-1250	0.208837535105463
22Rv1	-1240	0.154452760338415
22Rv1	-1230	0.0728755981878448
22Rv1	-1220	0.195241341413701
22Rv1	-1210	0.371991859406604
22Rv1	-1200	0.34479947202308
22Rv1	-1190	0.548742377399507
22Rv1	-1180	0.834262444926504
22Rv1	-1170	1.01101296291941
22Rv1	-1160	1.07899393137822
22Rv1	-1150	1.20135967460407
22Rv1	-1140	1.31012922413817
22Rv1	-1130	1.79959219704159
22Rv1	-1120	2.03072748980154
22Rv1	-1110	2.35703613840382
22Rv1	-1100	2.45220949424615
22Rv1	-1090	2.54738285008849
22Rv1	-1080	2.73772956177315
22Rv1	-1070	2.99605724191663
22Rv1	-1060	3.29517350313538
22Rv1	-1050	3.47192402112829
22Rv1	-1040	3.59428976435414
22Rv1	-1030	3.79823266973057
22Rv1	-1020	3.96138699403171
22Rv1	-1010	4.12454131833285
22Rv1	-1000	4.12454131833285
22Rv1	-990	4.19252228679166
22Rv1	-980	4.4644461606269
22Rv1	-970	4.70917764707861
22Rv1	-960	4.99469771460561
22Rv1	-950	5.03548629568089
22Rv1	-940	5.08987107044794
22Rv1	-930	5.25302539474908
22Rv1	-920	5.40258352535846
22Rv1	-910	5.45696830012551
22Rv1	-900	5.79687314241955
22Rv1	-890	5.98721985410421
22Rv1	-880	6.24554753424769
22Rv1	-870	6.44949043962411
22Rv1	-860	6.91176102514401
22Rv1	-850	7.10210773682868
22Rv1	-840	7.37403161066392
22Rv1	-830	7.71393645295796
22Rv1	-820	7.86349458356734
22Rv1	-810	7.90428316464262
22Rv1	-800	7.93147555202615
22Rv1	-790	8.339361362779
22Rv1	-780	8.73365097984009
22Rv1	-770	9.14153679059294
22Rv1	-760	9.23671014643528
22Rv1	-750	9.37267208335289
22Rv1	-740	9.67178834457165
22Rv1	-730	10.1204627363998
22Rv1	-720	10.4739637723856
22Rv1	-710	10.5283485471526
22Rv1	-700	10.6371180966867
22Rv1	-690	10.8274648083714
22Rv1	-680	11.1537734569737
22Rv1	-670	11.1537734569737
22Rv1	-660	11.2625430065078
22Rv1	-650	11.3849087497336
22Rv1	-640	11.7248135920277
22Rv1	-630	12.336642308157
22Rv1	-620	12.2414689523146
22Rv1	-610	12.4454118576911
22Rv1	-600	12.2686613396982
22Rv1	-590	12.4046232766158
22Rv1	-580	12.6493547630675
22Rv1	-570	12.7445281189098
22Rv1	-560	13.0572405738203
22Rv1	-550	13.4515301908814
22Rv1	-540	13.6146845151826
22Rv1	-530	13.301972060272
22Rv1	-520	13.5195111593402
22Rv1	-510	13.7370502584084
22Rv1	-500	13.8594160016343
22Rv1	-490	13.818627420559
22Rv1	-480	14.0769551007025
22Rv1	-470	14.1993208439283
22Rv1	-460	14.5392256862224
22Rv1	-450	14.6887838168317
22Rv1	-440	14.5392256862224
22Rv1	-430	14.6072066546812
22Rv1	-420	14.7703609789823
22Rv1	-410	14.9335153032835
22Rv1	-400	15.2190353708105
22Rv1	-390	15.3821896951116
22Rv1	-380	15.7900755058645
22Rv1	-370	16.0076146049326
22Rv1	-360	16.0348069923162
22Rv1	-350	16.0212107986244
22Rv1	-340	16.1843651229255
22Rv1	-330	16.3747118346102
22Rv1	-320	16.3747118346102
22Rv1	-310	16.5922509336784
22Rv1	-300	16.7010204832125
22Rv1	-290	16.9321557759724
22Rv1	-280	17.2176758434994
22Rv1	-270	17.2856568119582
22Rv1	-260	17.0409253255065
22Rv1	-250	16.959348163356
22Rv1	-240	16.7146166769043
22Rv1	-230	16.6874242895207
22Rv1	-220	16.8233862264383
22Rv1	-210	16.8233862264383
22Rv1	-200	16.7554052579795
22Rv1	-190	16.5786547399866
22Rv1	-180	16.5922509336784
22Rv1	-170	16.4970775778361
22Rv1	-160	16.4970775778361
22Rv1	-150	16.4155004156855
22Rv1	-140	16.3203270598432
22Rv1	-130	16.4834813841443
22Rv1	-120	16.442692803069
22Rv1	-110	16.3067308661514
22Rv1	-100	16.388308028302
22Rv1	-90	16.6194433210619
22Rv1	-80	16.8097900327466
22Rv1	-70	16.7961938390548
22Rv1	-60	16.8369824201301
22Rv1	-50	17.1089062939653
22Rv1	-40	17.1632910687324
22Rv1	-30	17.244868230883
22Rv1	-20	17.584773073177
22Rv1	-10	17.6391578479441
22Rv1	0	17.8431007533205
22Rv1	10	17.9382741091628
22Rv1	20	17.9518703028546
22Rv1	30	18.155813208231
22Rv1	40	18.1830055956145
22Rv1	50	18.3325637262239
22Rv1	60	18.2509865640733
22Rv1	70	18.5636990189839
22Rv1	80	18.5772952126756
22Rv1	90	18.3189675325321
22Rv1	100	18.2645827577651
22Rv1	110	18.155813208231
22Rv1	120	18.1150246271557
22Rv1	130	17.9790626902381
22Rv1	140	18.0062550776216
22Rv1	150	18.0470436586969
22Rv1	160	18.0334474650051
22Rv1	170	17.9382741091628
22Rv1	180	18.0334474650051
22Rv1	190	17.9110817217793
22Rv1	200	17.7479273974781
22Rv1	210	17.9790626902381
22Rv1	220	17.7615235911699
22Rv1	230	17.7887159785534
22Rv1	240	17.9518703028546
22Rv1	250	17.924677915471
22Rv1	260	17.8023121722452
22Rv1	270	17.8431007533205
22Rv1	280	17.8295045596287
22Rv1	290	17.9382741091628
22Rv1	300	17.8974855280875
22Rv1	310	18.0334474650051
22Rv1	320	17.870293140704
22Rv1	330	17.9382741091628
22Rv1	340	17.870293140704
22Rv1	350	17.6935426227111
22Rv1	360	17.3400415867253
22Rv1	370	17.1904834561159
22Rv1	380	17.4488111362594
22Rv1	390	17.3536377804171
22Rv1	400	17.1225024876571
22Rv1	410	17.1904834561159
22Rv1	420	17.2720606182665
22Rv1	430	17.1496948750406
22Rv1	440	17.0273291318148
22Rv1	450	16.8641748075136
22Rv1	460	16.8641748075136
22Rv1	470	16.7554052579795
22Rv1	480	16.7010204832125
22Rv1	490	16.6194433210619
22Rv1	500	16.6330395147537
22Rv1	510	16.6602319021372
22Rv1	520	16.6330395147537
22Rv1	530	16.442692803069
22Rv1	540	16.2115575103091
22Rv1	550	16.0348069923162
22Rv1	560	15.871652668015
22Rv1	570	15.5045554383375
22Rv1	580	15.4773630509539
22Rv1	590	15.3685935014198
22Rv1	600	15.2054391771187
