Cell_Line	Shift	z
22Rv1	-3220	11.536751637202
22Rv1	-3210	11.3746685267296
22Rv1	-3200	11.3746685267296
22Rv1	-3190	11.536751637202
22Rv1	-3180	11.131543861021
22Rv1	-3170	10.9694607505487
22Rv1	-3160	11.0505023057849
22Rv1	-3150	11.0505023057849
22Rv1	-3140	11.3746685267296
22Rv1	-3130	11.3746685267296
22Rv1	-3120	11.2125854162572
22Rv1	-3110	11.2125854162572
22Rv1	-3100	11.3746685267296
22Rv1	-3090	11.3746685267296
22Rv1	-3080	11.2936269714934
22Rv1	-3070	11.4557100819658
22Rv1	-3060	11.6177931924381
22Rv1	-3050	11.8609178581467
22Rv1	-3040	11.6177931924381
22Rv1	-3030	11.2125854162572
22Rv1	-3020	11.6177931924381
22Rv1	-3010	11.6988347476743
22Rv1	-3000	11.9419594133829
22Rv1	-2990	12.2661256343276
22Rv1	-2980	12.2661256343276
22Rv1	-2970	12.4282087448
22Rv1	-2960	12.5902918552723
22Rv1	-2950	13.1575827419256
22Rv1	-2940	13.0765411866894
22Rv1	-2930	13.1575827419256
22Rv1	-2920	12.8334165209809
22Rv1	-2910	12.4282087448
22Rv1	-2900	12.1850840790914
22Rv1	-2890	12.3471671895638
22Rv1	-2880	12.8334165209809
22Rv1	-2870	12.9954996314532
22Rv1	-2860	12.8334165209809
22Rv1	-2850	13.1575827419256
22Rv1	-2840	13.1575827419256
22Rv1	-2830	13.4817489628703
22Rv1	-2820	13.8869567390512
22Rv1	-2810	13.5627905181065
22Rv1	-2800	13.6438320733427
22Rv1	-2790	13.8059151838151
22Rv1	-2780	14.2921645152322
22Rv1	-2770	14.8594554018854
22Rv1	-2760	15.2646631780663
22Rv1	-2750	15.5888293990111
22Rv1	-2740	15.7509125094834
22Rv1	-2730	15.5888293990111
22Rv1	-2720	15.2646631780663
22Rv1	-2710	15.3457047333025
22Rv1	-2700	15.2646631780663
22Rv1	-2690	15.1836216228302
22Rv1	-2680	15.3457047333025
22Rv1	-2670	14.9404969571216
22Rv1	-2660	14.8594554018854
22Rv1	-2650	14.9404969571216
22Rv1	-2640	14.6973722914131
22Rv1	-2630	14.8594554018854
22Rv1	-2620	14.5352891809407
22Rv1	-2610	14.9404969571216
22Rv1	-2600	15.0215385123578
22Rv1	-2590	14.9404969571216
22Rv1	-2580	14.9404969571216
22Rv1	-2570	14.7784138466492
22Rv1	-2560	14.8594554018854
22Rv1	-2550	14.9404969571216
22Rv1	-2540	14.6973722914131
22Rv1	-2530	14.5352891809407
22Rv1	-2520	14.3732060704683
22Rv1	-2510	14.6163307361769
22Rv1	-2500	15.2646631780663
22Rv1	-2490	15.2646631780663
22Rv1	-2480	14.9404969571216
22Rv1	-2470	15.5077878437749
22Rv1	-2460	15.5888293990111
22Rv1	-2450	15.7509125094834
22Rv1	-2440	15.5888293990111
22Rv1	-2430	15.2646631780663
22Rv1	-2420	15.1836216228302
22Rv1	-2410	15.1836216228302
22Rv1	-2400	15.3457047333025
22Rv1	-2390	15.3457047333025
22Rv1	-2380	15.2646631780663
22Rv1	-2370	15.5888293990111
22Rv1	-2360	15.5077878437749
22Rv1	-2350	15.8319540647196
22Rv1	-2340	15.3457047333025
22Rv1	-2330	15.0215385123578
22Rv1	-2320	15.3457047333025
22Rv1	-2310	15.5077878437749
22Rv1	-2300	15.102580067594
22Rv1	-2290	15.3457047333025
22Rv1	-2280	15.5077878437749
22Rv1	-2270	14.9404969571216
22Rv1	-2260	14.9404969571216
22Rv1	-2250	15.102580067594
22Rv1	-2240	15.4267462885387
22Rv1	-2230	15.5077878437749
22Rv1	-2220	15.5888293990111
22Rv1	-2210	15.9129956199558
22Rv1	-2200	15.8319540647196
22Rv1	-2190	15.9129956199558
22Rv1	-2180	16.3182033961367
22Rv1	-2170	16.1561202856643
22Rv1	-2160	16.3182033961367
22Rv1	-2150	16.1561202856643
22Rv1	-2140	15.5077878437749
22Rv1	-2130	15.102580067594
22Rv1	-2120	15.1836216228302
22Rv1	-2110	15.1836216228302
22Rv1	-2100	15.0215385123578
22Rv1	-2090	14.8594554018854
22Rv1	-2080	14.9404969571216
22Rv1	-2070	15.102580067594
22Rv1	-2060	14.9404969571216
22Rv1	-2050	15.1836216228302
22Rv1	-2040	15.5888293990111
22Rv1	-2030	15.102580067594
22Rv1	-2020	15.102580067594
22Rv1	-2010	15.3457047333025
22Rv1	-2000	15.1836216228302
22Rv1	-1990	15.1836216228302
22Rv1	-1980	15.2646631780663
22Rv1	-1970	15.102580067594
22Rv1	-1960	15.102580067594
22Rv1	-1950	14.6973722914131
22Rv1	-1940	15.0215385123578
22Rv1	-1930	15.0215385123578
22Rv1	-1920	14.6163307361769
22Rv1	-1910	14.5352891809407
22Rv1	-1900	14.3732060704683
22Rv1	-1890	14.211122959996
22Rv1	-1880	14.1300814047598
22Rv1	-1870	14.1300814047598
22Rv1	-1860	14.0490398495236
22Rv1	-1850	14.5352891809407
22Rv1	-1840	14.6973722914131
22Rv1	-1830	14.6163307361769
22Rv1	-1820	14.3732060704683
22Rv1	-1810	14.2921645152322
22Rv1	-1800	14.2921645152322
22Rv1	-1790	14.3732060704683
22Rv1	-1780	14.211122959996
22Rv1	-1770	14.4542476257045
22Rv1	-1760	14.6163307361769
22Rv1	-1750	14.9404969571216
22Rv1	-1740	15.0215385123578
22Rv1	-1730	15.4267462885387
22Rv1	-1720	15.9129956199558
22Rv1	-1710	15.8319540647196
22Rv1	-1700	15.9129956199558
22Rv1	-1690	16.1561202856643
22Rv1	-1680	16.0750787304282
22Rv1	-1670	15.9129956199558
22Rv1	-1660	15.7509125094834
22Rv1	-1650	16.0750787304282
22Rv1	-1640	16.0750787304282
22Rv1	-1630	15.9129956199558
22Rv1	-1620	15.6698709542472
22Rv1	-1610	15.5077878437749
22Rv1	-1600	15.5888293990111
22Rv1	-1590	15.5077878437749
22Rv1	-1580	15.994037175192
22Rv1	-1570	16.1561202856643
22Rv1	-1560	15.6698709542472
22Rv1	-1550	15.6698709542472
22Rv1	-1540	15.5077878437749
22Rv1	-1530	15.2646631780663
22Rv1	-1520	15.102580067594
22Rv1	-1510	14.9404969571216
22Rv1	-1500	15.102580067594
22Rv1	-1490	15.4267462885387
22Rv1	-1480	15.102580067594
22Rv1	-1470	14.9404969571216
22Rv1	-1460	15.1836216228302
22Rv1	-1450	15.2646631780663
22Rv1	-1440	15.3457047333025
22Rv1	-1430	15.3457047333025
22Rv1	-1420	15.102580067594
22Rv1	-1410	15.3457047333025
22Rv1	-1400	15.2646631780663
22Rv1	-1390	14.6163307361769
22Rv1	-1380	14.7784138466492
22Rv1	-1370	14.6163307361769
22Rv1	-1360	14.4542476257045
22Rv1	-1350	14.0490398495236
22Rv1	-1340	13.9679982942874
22Rv1	-1330	14.5352891809407
22Rv1	-1320	14.4542476257045
22Rv1	-1310	14.211122959996
22Rv1	-1300	13.8869567390512
22Rv1	-1290	13.7248736285789
22Rv1	-1280	14.1300814047598
22Rv1	-1270	14.2921645152322
22Rv1	-1260	14.8594554018854
22Rv1	-1250	14.4542476257045
22Rv1	-1240	14.4542476257045
22Rv1	-1230	14.1300814047598
22Rv1	-1220	14.0490398495236
22Rv1	-1210	13.5627905181065
22Rv1	-1200	13.5627905181065
22Rv1	-1190	13.5627905181065
22Rv1	-1180	13.4007074076341
22Rv1	-1170	13.319665852398
22Rv1	-1160	13.9679982942874
22Rv1	-1150	14.2921645152322
22Rv1	-1140	14.3732060704683
22Rv1	-1130	14.5352891809407
22Rv1	-1120	14.8594554018854
22Rv1	-1110	15.0215385123578
22Rv1	-1100	15.0215385123578
22Rv1	-1090	15.0215385123578
22Rv1	-1080	14.9404969571216
22Rv1	-1070	15.0215385123578
22Rv1	-1060	15.102580067594
22Rv1	-1050	15.0215385123578
22Rv1	-1040	15.2646631780663
22Rv1	-1030	15.7509125094834
22Rv1	-1020	15.5888293990111
22Rv1	-1010	15.6698709542472
22Rv1	-1000	15.7509125094834
22Rv1	-990	15.5888293990111
22Rv1	-980	16.0750787304282
22Rv1	-970	16.1561202856643
22Rv1	-960	16.1561202856643
22Rv1	-950	16.0750787304282
22Rv1	-940	16.1561202856643
22Rv1	-930	16.1561202856643
22Rv1	-920	16.2371618409005
22Rv1	-910	16.2371618409005
22Rv1	-900	15.994037175192
22Rv1	-890	15.7509125094834
22Rv1	-880	15.6698709542472
22Rv1	-870	15.5888293990111
22Rv1	-860	15.7509125094834
22Rv1	-850	15.3457047333025
22Rv1	-840	15.4267462885387
22Rv1	-830	15.4267462885387
22Rv1	-820	15.5077878437749
22Rv1	-810	15.9129956199558
22Rv1	-800	16.2371618409005
22Rv1	-790	16.2371618409005
22Rv1	-780	16.1561202856643
22Rv1	-770	16.4802865066091
22Rv1	-760	16.7234111723176
22Rv1	-750	16.7234111723176
22Rv1	-740	17.0475773932623
22Rv1	-730	17.1286189484985
22Rv1	-720	17.5338267246794
22Rv1	-710	17.5338267246794
22Rv1	-700	17.5338267246794
22Rv1	-690	17.5338267246794
22Rv1	-680	17.8579929456242
22Rv1	-670	18.1821591665689
22Rv1	-660	18.5873669427498
22Rv1	-650	18.668408497986
22Rv1	-640	18.9925747189307
22Rv1	-630	19.3977824951116
22Rv1	-620	19.8840318265287
22Rv1	-610	20.2081980474735
22Rv1	-600	19.8840318265287
22Rv1	-590	20.1271564922373
22Rv1	-580	20.2081980474735
22Rv1	-570	20.2081980474735
22Rv1	-560	20.3702811579458
22Rv1	-550	20.7754889341267
22Rv1	-540	20.2892396027096
22Rv1	-530	20.0461149370011
22Rv1	-520	20.0461149370011
22Rv1	-510	20.5323642684182
22Rv1	-500	20.6944473788905
22Rv1	-490	20.9375720445991
22Rv1	-480	21.0186135998353
22Rv1	-470	21.5048629312524
22Rv1	-460	21.6669460417247
22Rv1	-450	21.6669460417247
22Rv1	-440	21.8290291521971
22Rv1	-430	21.8290291521971
22Rv1	-420	22.4773615940866
22Rv1	-410	22.3152784836142
22Rv1	-400	22.5584031493227
22Rv1	-390	22.5584031493227
22Rv1	-380	22.6394447045589
22Rv1	-370	23.0446524807398
22Rv1	-360	23.4498602569207
22Rv1	-350	23.6119433673931
22Rv1	-340	23.6119433673931
22Rv1	-330	23.6929849226293
22Rv1	-320	23.4498602569207
22Rv1	-310	24.017151143574
22Rv1	-300	24.1792342540464
22Rv1	-290	24.7465251406997
22Rv1	-280	24.5034004749911
22Rv1	-270	24.7465251406997
22Rv1	-260	24.8275666959358
22Rv1	-250	24.908608251172
22Rv1	-240	23.7740264778655
22Rv1	-230	24.017151143574
22Rv1	-220	23.9361095883378
22Rv1	-210	24.1792342540464
22Rv1	-200	23.9361095883378
22Rv1	-190	23.6929849226293
22Rv1	-180	23.7740264778655
22Rv1	-170	23.8550680331017
22Rv1	-160	24.4223589197549
22Rv1	-150	24.4223589197549
22Rv1	-140	24.1792342540464
22Rv1	-130	24.017151143574
22Rv1	-120	23.9361095883378
22Rv1	-110	23.6929849226293
22Rv1	-100	23.4498602569207
22Rv1	-90	24.017151143574
22Rv1	-80	23.6119433673931
22Rv1	-70	23.6929849226293
22Rv1	-60	23.3688187016846
22Rv1	-50	23.0446524807398
22Rv1	-40	22.9636109255036
22Rv1	-30	23.0446524807398
22Rv1	-20	23.2067355912122
22Rv1	-10	22.9636109255036
22Rv1	0	22.3963200388504
22Rv1	10	22.0721538179056
22Rv1	20	22.1531953731418
22Rv1	30	21.4238213760162
22Rv1	40	21.2617382655438
22Rv1	50	21.5859044864885
22Rv1	60	21.5859044864885
22Rv1	70	21.0996551550715
22Rv1	80	21.1806967103076
22Rv1	90	21.0996551550715
22Rv1	100	21.1806967103076
22Rv1	110	20.8565304893629
22Rv1	120	20.7754889341267
22Rv1	130	20.9375720445991
22Rv1	140	20.9375720445991
22Rv1	150	20.6944473788905
22Rv1	160	20.1271564922373
22Rv1	170	20.6134058236544
22Rv1	180	20.8565304893629
22Rv1	190	20.8565304893629
22Rv1	200	20.9375720445991
22Rv1	210	20.7754889341267
22Rv1	220	20.5323642684182
22Rv1	230	20.5323642684182
22Rv1	240	20.7754889341267
22Rv1	250	20.5323642684182
22Rv1	260	20.6944473788905
22Rv1	270	20.7754889341267
22Rv1	280	21.2617382655438
22Rv1	290	20.9375720445991
22Rv1	300	20.8565304893629
22Rv1	310	20.8565304893629
22Rv1	320	20.6944473788905
22Rv1	330	21.0186135998353
22Rv1	340	20.7754889341267
22Rv1	350	20.8565304893629
22Rv1	360	20.5323642684182
22Rv1	370	20.2892396027096
22Rv1	380	20.5323642684182
22Rv1	390	20.3702811579458
22Rv1	400	19.7219487160564
22Rv1	410	19.559865605584
22Rv1	420	19.3977824951116
22Rv1	430	19.1546578294031
22Rv1	440	18.9115331636945
22Rv1	450	18.668408497986
22Rv1	460	18.0200760560965
22Rv1	470	18.3442422770413
22Rv1	480	18.5063253875136
22Rv1	490	18.9115331636945
22Rv1	500	18.7494500532222
22Rv1	510	18.8304916084584
22Rv1	520	18.7494500532222
22Rv1	530	18.668408497986
22Rv1	540	18.5873669427498
22Rv1	550	18.5873669427498
22Rv1	560	18.4252838322774
22Rv1	570	18.1011176113327
22Rv1	580	17.8579929456242
22Rv1	590	17.9390345008604
22Rv1	600	17.9390345008604
22Rv1	610	17.5338267246794
22Rv1	620	17.5338267246794
22Rv1	630	17.2096605037347
22Rv1	640	17.0475773932623
22Rv1	650	17.5338267246794
22Rv1	660	18.0200760560965
22Rv1	670	18.3442422770413
22Rv1	680	18.3442422770413
22Rv1	690	18.2632007218051
22Rv1	700	18.3442422770413
22Rv1	710	18.3442422770413
22Rv1	720	18.5063253875136
22Rv1	730	18.2632007218051
22Rv1	740	18.1821591665689
22Rv1	750	17.776951390388
22Rv1	760	17.4527851694433
22Rv1	770	17.4527851694433
22Rv1	780	17.8579929456242
22Rv1	790	18.0200760560965
22Rv1	800	18.1821591665689
22Rv1	810	18.1821591665689
22Rv1	820	18.4252838322774
22Rv1	830	18.0200760560965
22Rv1	840	18.5063253875136
22Rv1	850	18.668408497986
22Rv1	860	18.1011176113327
22Rv1	870	17.9390345008604
22Rv1	880	18.5063253875136
22Rv1	890	18.1821591665689
22Rv1	900	18.0200760560965
22Rv1	910	17.3717436142071
22Rv1	920	17.5338267246794
22Rv1	930	18.0200760560965
22Rv1	940	18.1011176113327
22Rv1	950	17.6148682799156
22Rv1	960	17.3717436142071
22Rv1	970	17.1286189484985
22Rv1	980	16.88549428279
22Rv1	990	16.7234111723176
22Rv1	1000	17.0475773932623
22Rv1	1010	17.3717436142071
22Rv1	1020	17.2096605037347
22Rv1	1030	17.1286189484985
22Rv1	1040	17.2096605037347
22Rv1	1050	17.4527851694433
22Rv1	1060	17.776951390388
22Rv1	1070	17.8579929456242
22Rv1	1080	17.1286189484985
22Rv1	1090	17.0475773932623
22Rv1	1100	17.2096605037347
22Rv1	1110	16.9665358380262
22Rv1	1120	17.2096605037347
22Rv1	1130	17.2096605037347
22Rv1	1140	17.6959098351518
22Rv1	1150	17.4527851694433
22Rv1	1160	17.2907020589709
22Rv1	1170	17.0475773932623
22Rv1	1180	17.0475773932623
22Rv1	1190	17.2096605037347
22Rv1	1200	16.9665358380262
22Rv1	1210	16.8044527275538
22Rv1	1220	16.7234111723176
22Rv1	1230	17.1286189484985
22Rv1	1240	17.4527851694433
22Rv1	1250	17.0475773932623
22Rv1	1260	17.1286189484985
22Rv1	1270	17.2907020589709
22Rv1	1280	16.9665358380262
22Rv1	1290	16.5613280618453
22Rv1	1300	16.3992449513729
22Rv1	1310	16.2371618409005
22Rv1	1320	16.1561202856643
22Rv1	1330	16.3992449513729
22Rv1	1340	16.5613280618453
22Rv1	1350	16.6423696170814
22Rv1	1360	16.5613280618453
22Rv1	1370	16.0750787304282
22Rv1	1380	16.0750787304282
22Rv1	1390	15.9129956199558
22Rv1	1400	15.3457047333025
22Rv1	1410	15.102580067594
22Rv1	1420	14.8594554018854
22Rv1	1430	14.6973722914131
22Rv1	1440	14.9404969571216
22Rv1	1450	14.8594554018854
22Rv1	1460	14.5352891809407
22Rv1	1470	14.9404969571216
22Rv1	1480	14.6973722914131
22Rv1	1490	15.0215385123578
22Rv1	1500	14.8594554018854
22Rv1	1510	14.9404969571216
22Rv1	1520	14.6973722914131
22Rv1	1530	15.0215385123578
22Rv1	1540	14.7784138466492
22Rv1	1550	14.6163307361769
22Rv1	1560	14.3732060704683
22Rv1	1570	14.2921645152322
22Rv1	1580	14.2921645152322
22Rv1	1590	14.211122959996
22Rv1	1600	14.3732060704683
22Rv1	1610	14.3732060704683
22Rv1	1620	14.0490398495236
22Rv1	1630	14.4542476257045
22Rv1	1640	14.6163307361769
22Rv1	1650	14.5352891809407
22Rv1	1660	15.1836216228302
22Rv1	1670	15.4267462885387
22Rv1	1680	15.5888293990111
22Rv1	1690	15.5077878437749
22Rv1	1700	15.5077878437749
22Rv1	1710	15.2646631780663
22Rv1	1720	15.5077878437749
22Rv1	1730	15.6698709542472
22Rv1	1740	15.1836216228302
22Rv1	1750	15.5077878437749
22Rv1	1760	15.7509125094834
22Rv1	1770	15.8319540647196
22Rv1	1780	15.5888293990111
22Rv1	1790	15.7509125094834
22Rv1	1800	15.7509125094834
22Rv1	1810	15.5888293990111
22Rv1	1820	15.7509125094834
22Rv1	1830	15.994037175192
22Rv1	1840	15.4267462885387
22Rv1	1850	15.4267462885387
22Rv1	1860	15.0215385123578
22Rv1	1870	15.2646631780663
22Rv1	1880	15.1836216228302
22Rv1	1890	14.8594554018854
22Rv1	1900	14.9404969571216
22Rv1	1910	14.7784138466492
22Rv1	1920	14.9404969571216
22Rv1	1930	14.9404969571216
22Rv1	1940	14.8594554018854
22Rv1	1950	15.1836216228302
22Rv1	1960	15.0215385123578
22Rv1	1970	14.9404969571216
22Rv1	1980	14.8594554018854
22Rv1	1990	14.6163307361769
22Rv1	2000	14.3732060704683
22Rv1	2010	14.5352891809407
22Rv1	2020	14.6163307361769
22Rv1	2030	14.6163307361769
22Rv1	2040	14.5352891809407
22Rv1	2050	14.1300814047598
22Rv1	2060	14.3732060704683
22Rv1	2070	14.0490398495236
22Rv1	2080	13.9679982942874
22Rv1	2090	13.8059151838151
22Rv1	2100	13.5627905181065
22Rv1	2110	13.6438320733427
22Rv1	2120	13.0765411866894
22Rv1	2130	12.8334165209809
22Rv1	2140	12.7523749657447
22Rv1	2150	12.5092503000361
22Rv1	2160	12.2661256343276
22Rv1	2170	12.5902918552723
22Rv1	2180	12.6713334105085
22Rv1	2190	12.4282087448
22Rv1	2200	12.3471671895638
22Rv1	2210	12.1040425238552
22Rv1	2220	12.4282087448
22Rv1	2230	12.1040425238552
22Rv1	2240	12.023000968619
22Rv1	2250	12.1040425238552
22Rv1	2260	11.6988347476743
22Rv1	2270	11.9419594133829
22Rv1	2280	11.6177931924381
22Rv1	2290	11.7798763029105
22Rv1	2300	12.1850840790914
22Rv1	2310	12.2661256343276
22Rv1	2320	12.1040425238552
22Rv1	2330	12.1040425238552
22Rv1	2340	11.8609178581467
22Rv1	2350	11.536751637202
22Rv1	2360	11.9419594133829
22Rv1	2370	11.9419594133829
22Rv1	2380	12.1040425238552
22Rv1	2390	11.7798763029105
22Rv1	2400	11.6177931924381
22Rv1	2410	11.8609178581467
22Rv1	2420	11.8609178581467
22Rv1	2430	11.9419594133829
22Rv1	2440	12.1040425238552
22Rv1	2450	12.2661256343276
22Rv1	2460	12.3471671895638
22Rv1	2470	12.2661256343276
22Rv1	2480	12.1040425238552
22Rv1	2490	11.9419594133829
22Rv1	2500	11.9419594133829
22Rv1	2510	11.8609178581467
22Rv1	2520	11.9419594133829
22Rv1	2530	11.6988347476743
22Rv1	2540	11.7798763029105
22Rv1	2550	11.9419594133829
22Rv1	2560	12.023000968619
22Rv1	2570	12.5092503000361
22Rv1	2580	12.1850840790914
22Rv1	2590	12.4282087448
22Rv1	2600	12.1850840790914
22Rv1	2610	12.5092503000361
22Rv1	2620	12.6713334105085
22Rv1	2630	12.9144580762171
22Rv1	2640	12.9144580762171
22Rv1	2650	13.2386242971618
22Rv1	2660	13.4817489628703
22Rv1	2670	13.7248736285789
22Rv1	2680	13.9679982942874
22Rv1	2690	14.211122959996
22Rv1	2700	13.7248736285789
22Rv1	2710	13.7248736285789
22Rv1	2720	13.319665852398
22Rv1	2730	13.4007074076341
22Rv1	2740	13.5627905181065
22Rv1	2750	13.7248736285789
22Rv1	2760	13.4817489628703
22Rv1	2770	13.4007074076341
22Rv1	2780	13.4007074076341
22Rv1	2790	13.1575827419256
22Rv1	2800	13.1575827419256
22Rv1	2810	13.8059151838151
22Rv1	2820	13.5627905181065
22Rv1	2830	13.5627905181065
22Rv1	2840	13.4817489628703
22Rv1	2850	12.9144580762171
22Rv1	2860	12.8334165209809
22Rv1	2870	12.9954996314532
22Rv1	2880	12.8334165209809
22Rv1	2890	12.5902918552723
22Rv1	2900	12.7523749657447
22Rv1	2910	12.5092503000361
22Rv1	2920	12.1850840790914
22Rv1	2930	12.1850840790914
22Rv1	2940	12.023000968619
22Rv1	2950	11.8609178581467
22Rv1	2960	12.023000968619
22Rv1	2970	12.1850840790914
22Rv1	2980	11.9419594133829
22Rv1	2990	11.8609178581467
22Rv1	3000	12.1040425238552
22Rv1	3010	12.1850840790914
22Rv1	3020	12.4282087448
22Rv1	3030	12.4282087448
22Rv1	3040	12.023000968619
22Rv1	3050	12.023000968619
22Rv1	3060	11.9419594133829
22Rv1	3070	12.1040425238552
